Year,Region_Name,Region_Code,Week_No,Week_Date,Mortality,min,max,Total_population
2017,North East,E12000001,12,2017-03-24 00:00:00,535,-0.765889697,12.2740758,"2,644,727"
2017,North East,E12000001,13,2017-03-31 00:00:00,509,-0.811837328,15.84694726,"2,644,727"
2017,North East,E12000001,14,2017-04-07 00:00:00,523,1.499494089,13.82861914,"2,644,727"
2017,North East,E12000001,15,2017-04-14 00:00:00,410,-0.269351927,17.72969527,"2,644,727"
2017,North East,E12000001,16,2017-04-21 00:00:00,517,-1.557960317,15.42541627,"2,644,727"
2017,North East,E12000001,17,2017-04-28 00:00:00,583,-1.967807502,13.27861385,"2,644,727"
2017,North East,E12000001,18,2017-05-05 00:00:00,479,3.67859633,13.70080403,"2,644,727"
2017,North East,E12000001,19,2017-05-12 00:00:00,551,1.966207683,15.77708743,"2,644,727"
2017,North East,E12000001,20,2017-05-19 00:00:00,553,3.989866024,17.28806653,"2,644,727"
2017,North East,E12000001,21,2017-05-26 00:00:00,519,5.443923873,24.40471035,"2,644,727"
2017,North East,E12000001,22,2017-06-02 00:00:00,408,4.673686935,23.0200604,"2,644,727"
2017,North East,E12000001,23,2017-06-09 00:00:00,514,6.154365559,18.43442607,"2,644,727"
2017,North East,E12000001,24,2017-06-16 00:00:00,499,8.702115607,21.20213476,"2,644,727"
2017,North East,E12000001,25,2017-06-23 00:00:00,509,11.19896182,25.5699178,"2,644,727"
2017,North East,E12000001,26,2017-06-30 00:00:00,451,6.295436644,17.21937345,"2,644,727"
2017,North East,E12000001,27,2017-07-07 00:00:00,495,9.231889589,21.45296173,"2,644,727"
2017,North East,E12000001,28,2017-07-14 00:00:00,502,6.184484052,20.49918509,"2,644,727"
2017,North East,E12000001,29,2017-07-21 00:00:00,514,6.738036315,22.31457593,"2,644,727"
2017,North East,E12000001,30,2017-07-28 00:00:00,456,9.227287413,18.85615545,"2,644,727"
2017,North East,E12000001,31,2017-08-04 00:00:00,507,10.16888333,18.85633248,"2,644,727"
2017,North East,E12000001,32,2017-08-11 00:00:00,479,5.769368049,19.4058798,"2,644,727"
2017,North East,E12000001,33,2017-08-18 00:00:00,464,6.514916438,21.03160541,"2,644,727"
2017,North East,E12000001,34,2017-08-25 00:00:00,482,5.245705412,20.61126736,"2,644,727"
2017,North East,E12000001,35,2017-09-01 00:00:00,434,6.000289789,20.06950702,"2,644,727"
2017,North East,E12000001,36,2017-09-08 00:00:00,512,4.640224188,18.72742901,"2,644,727"
2017,North East,E12000001,37,2017-09-15 00:00:00,539,7.28456123,16.25236452,"2,644,727"
2017,North East,E12000001,38,2017-09-22 00:00:00,504,2.55762311,16.75501715,"2,644,727"
2017,North East,E12000001,39,2017-09-29 00:00:00,507,8.847741878,17.70563387,"2,644,727"
2017,North East,E12000001,40,2017-10-06 00:00:00,501,3.819627656,15.68512681,"2,644,727"
2017,North East,E12000001,41,2017-10-13 00:00:00,513,7.120208464,17.80504772,"2,644,727"
2017,North East,E12000001,42,2017-10-20 00:00:00,550,7.088699586,16.6042267,"2,644,727"
2017,North East,E12000001,43,2017-10-27 00:00:00,509,3.072572962,15.44430576,"2,644,727"
2017,North East,E12000001,44,2017-11-03 00:00:00,536,-0.514231343,13.85216333,"2,644,727"
2017,North East,E12000001,45,2017-11-10 00:00:00,510,-2.515323178,11.08054149,"2,644,727"
2017,North East,E12000001,46,2017-11-17 00:00:00,502,-0.373303391,11.03303055,"2,644,727"
2017,North East,E12000001,47,2017-11-24 00:00:00,550,-1.003493864,12.34042211,"2,644,727"
2017,North East,E12000001,48,2017-12-01 00:00:00,562,-1.759280104,7.717341035,"2,644,727"
2017,North East,E12000001,49,2017-12-08 00:00:00,612,-1.68001523,12.04766905,"2,644,727"
2017,North East,E12000001,50,2017-12-15 00:00:00,595,-8.066950814,5.210420267,"2,644,727"
2017,North East,E12000001,51,2017-12-22 00:00:00,719,-3.608040455,10.91611337,"2,644,727"
2017,North East,E12000001,52,2017-12-29 00:00:00,500,-4.228902121,10.59579279,"2,644,727"
2017,North West,E12000002,1,2017-01-06 00:00:00,1665,-4.375965431,9.277236261,"7,258,627"
2017,North West,E12000002,2,2017-01-13 00:00:00,1840,-0.682460486,10.21093347,"7,258,627"
2017,North West,E12000002,3,2017-01-20 00:00:00,1786,-1.160032411,8.826798965,"7,258,627"
2017,North West,E12000002,4,2017-01-27 00:00:00,1666,-3.191196106,7.531170569,"7,258,627"
2017,North West,E12000002,5,2017-02-03 00:00:00,1625,-1.097551885,11.34033321,"7,258,627"
2017,North West,E12000002,6,2017-02-10 00:00:00,1566,-1.218113281,8.348341471,"7,258,627"
2017,North West,E12000002,7,2017-02-17 00:00:00,1528,-0.082820133,10.26235638,"7,258,627"
2017,North West,E12000002,8,2017-02-24 00:00:00,1519,1.442822425,11.91647454,"7,258,627"
2017,North West,E12000002,9,2017-03-03 00:00:00,1488,-0.638003363,9.613843878,"7,258,627"
2017,North West,E12000002,10,2017-03-10 00:00:00,1464,1.433039415,11.00719518,"7,258,627"
2017,North West,E12000002,11,2017-03-17 00:00:00,1450,2.595331518,13.02232449,"7,258,627"
2017,North West,E12000002,12,2017-03-24 00:00:00,1364,0.669168786,12.73974686,"7,258,627"
2017,North West,E12000002,13,2017-03-31 00:00:00,1313,-1.295775339,15.17358727,"7,258,627"
2017,North West,E12000002,14,2017-04-07 00:00:00,1373,2.292769669,13.47220679,"7,258,627"
2017,North West,E12000002,15,2017-04-14 00:00:00,1217,-0.172310122,17.14479332,"7,258,627"
2017,North West,E12000002,16,2017-04-21 00:00:00,1362,-0.759451728,12.95728921,"7,258,627"
2017,North West,E12000002,17,2017-04-28 00:00:00,1495,-1.352707879,12.1996631,"7,258,627"
2017,North West,E12000002,18,2017-05-05 00:00:00,1279,3.748355025,15.80924438,"7,258,627"
2017,North West,E12000002,19,2017-05-12 00:00:00,1368,1.473246216,19.1701636,"7,258,627"
2017,North West,E12000002,20,2017-05-19 00:00:00,1329,5.220858108,16.43120054,"7,258,627"
2017,North West,E12000002,21,2017-05-26 00:00:00,1349,5.909656704,26.05336118,"7,258,627"
2017,North West,E12000002,22,2017-06-02 00:00:00,1208,5.424113165,24.37879817,"7,258,627"
2017,North West,E12000002,23,2017-06-09 00:00:00,1311,6.405935054,17.56486645,"7,258,627"
2017,North West,E12000002,24,2017-06-16 00:00:00,1272,10.55657654,22.54314492,"7,258,627"
2017,North West,E12000002,25,2017-06-23 00:00:00,1328,10.83772566,26.21087705,"7,258,627"
2017,North West,E12000002,26,2017-06-30 00:00:00,1174,7.170502594,17.26400184,"7,258,627"
2017,North West,E12000002,27,2017-07-07 00:00:00,1278,10.14653035,23.45906126,"7,258,627"
2017,North West,E12000002,28,2017-07-14 00:00:00,1225,8.157063578,19.76621642,"7,258,627"
2017,North West,E12000002,29,2017-07-21 00:00:00,1196,9.099948274,24.7497362,"7,258,627"
2017,North West,E12000002,30,2017-07-28 00:00:00,1174,10.16114613,19.71462305,"7,258,627"
2017,North West,E12000002,31,2017-08-04 00:00:00,1192,11.02584049,19.55576314,"7,258,627"
2017,North West,E12000002,32,2017-08-11 00:00:00,1171,7.184975175,18.31417411,"7,258,627"
2017,North West,E12000002,33,2017-08-18 00:00:00,1260,6.513637087,19.93621678,"7,258,627"
2017,North West,E12000002,34,2017-08-25 00:00:00,1299,9.316866161,22.45595521,"7,258,627"
2017,North West,E12000002,35,2017-09-01 00:00:00,1117,6.252580719,20.30888127,"7,258,627"
2017,North West,E12000002,36,2017-09-08 00:00:00,1307,5.684613795,19.33000744,"7,258,627"
2017,North West,E12000002,37,2017-09-15 00:00:00,1285,7.354318336,16.01156537,"7,258,627"
2017,North West,E12000002,38,2017-09-22 00:00:00,1221,3.312916895,16.92408199,"7,258,627"
2017,North West,E12000002,39,2017-09-29 00:00:00,1305,10.1616495,17.94961442,"7,258,627"
2017,North West,E12000002,40,2017-10-06 00:00:00,1289,4.997799671,16.13159016,"7,258,627"
2017,North West,E12000002,41,2017-10-13 00:00:00,1340,8.494732667,17.27419006,"7,258,627"
2017,North West,E12000002,42,2017-10-20 00:00:00,1359,5.789252192,19.14325521,"7,258,627"
2017,North West,E12000002,43,2017-10-27 00:00:00,1375,3.23758405,15.48021741,"7,258,627"
2017,North West,E12000002,44,2017-11-03 00:00:00,1356,-0.86140979,13.53922464,"7,258,627"
2017,North West,E12000002,45,2017-11-10 00:00:00,1365,-0.952152595,11.40732273,"7,258,627"
2017,North West,E12000002,46,2017-11-17 00:00:00,1381,-1.783645414,11.22724245,"7,258,627"
2017,North West,E12000002,47,2017-11-24 00:00:00,1419,-1.079856296,13.38635774,"7,258,627"
2017,North West,E12000002,48,2017-12-01 00:00:00,1453,-2.083179365,8.790421661,"7,258,627"
2017,North West,E12000002,49,2017-12-08 00:00:00,1538,-0.538915364,11.76216053,"7,258,627"
2017,North West,E12000002,50,2017-12-15 00:00:00,1509,-6.475116028,5.802331111,"7,258,627"
2017,North West,E12000002,51,2017-12-22 00:00:00,1709,-2.226778899,10.3642617,"7,258,627"
2017,North West,E12000002,52,2017-12-29 00:00:00,1194,-2.44946748,10.55952514,"7,258,627"
2017,Yorkshire and The Humber,E12000003,1,2017-01-06 00:00:00,1208,-2.252409737,9.761857201,"5,450,130"
2017,Yorkshire and The Humber,E12000003,2,2017-01-13 00:00:00,1351,-1.236504326,10.8132132,"5,450,130"
2017,Yorkshire and The Humber,E12000003,3,2017-01-20 00:00:00,1383,-2.018324572,8.7104235,"5,450,130"
2017,Yorkshire and The Humber,E12000003,4,2017-01-27 00:00:00,1242,-3.671680823,6.535750673,"5,450,130"
2017,Yorkshire and The Humber,E12000003,5,2017-02-03 00:00:00,1243,-1.479502054,10.51810826,"5,450,130"
2017,Yorkshire and The Humber,E12000003,6,2017-02-10 00:00:00,1224,-2.600801942,7.619972518,"5,450,130"
2017,Yorkshire and The Humber,E12000003,7,2017-02-17 00:00:00,1186,0.062324324,10.58711328,"5,450,130"
2017,Yorkshire and The Humber,E12000003,8,2017-02-24 00:00:00,1159,1.502666808,13.05001993,"5,450,130"
2017,Yorkshire and The Humber,E12000003,9,2017-03-03 00:00:00,1123,-0.735653178,10.22466768,"5,450,130"
2017,Yorkshire and The Humber,E12000003,10,2017-03-10 00:00:00,1110,1.41183647,11.7751998,"5,450,130"
2017,Yorkshire and The Humber,E12000003,11,2017-03-17 00:00:00,1121,2.62208003,14.05299213,"5,450,130"
2017,Yorkshire and The Humber,E12000003,12,2017-03-24 00:00:00,1065,1.185167505,13.15224835,"5,450,130"
2017,Yorkshire and The Humber,E12000003,13,2017-03-31 00:00:00,1045,-1.291969645,17.53053124,"5,450,130"
2017,Yorkshire and The Humber,E12000003,14,2017-04-07 00:00:00,929,1.838284953,15.65061102,"5,450,130"
2017,Yorkshire and The Humber,E12000003,15,2017-04-14 00:00:00,795,0.373802435,20.76474748,"5,450,130"
2017,Yorkshire and The Humber,E12000003,16,2017-04-21 00:00:00,1010,0.071878355,14.99277652,"5,450,130"
2017,Yorkshire and The Humber,E12000003,17,2017-04-28 00:00:00,1053,-1.683987817,13.93652824,"5,450,130"
2017,Yorkshire and The Humber,E12000003,18,2017-05-05 00:00:00,872,4.520515063,14.73865898,"5,450,130"
2017,Yorkshire and The Humber,E12000003,19,2017-05-12 00:00:00,1053,1.633261382,17.54865719,"5,450,130"
2017,Yorkshire and The Humber,E12000003,20,2017-05-19 00:00:00,1030,5.193920508,18.21623561,"5,450,130"
2017,Yorkshire and The Humber,E12000003,21,2017-05-26 00:00:00,936,5.920059111,25.01726038,"5,450,130"
2017,Yorkshire and The Humber,E12000003,22,2017-06-02 00:00:00,818,5.519500276,24.88350204,"5,450,130"
2017,Yorkshire and The Humber,E12000003,23,2017-06-09 00:00:00,950,7.151911925,19.30708183,"5,450,130"
2017,Yorkshire and The Humber,E12000003,24,2017-06-16 00:00:00,918,9.770408992,23.38829074,"5,450,130"
2017,Yorkshire and The Humber,E12000003,25,2017-06-23 00:00:00,901,11.82679721,28.1402367,"5,450,130"
2017,Yorkshire and The Humber,E12000003,26,2017-06-30 00:00:00,914,6.303707308,18.84675982,"5,450,130"
2017,Yorkshire and The Humber,E12000003,27,2017-07-07 00:00:00,904,9.268251296,25.14769414,"5,450,130"
2017,Yorkshire and The Humber,E12000003,28,2017-07-14 00:00:00,953,8.683988238,23.28743953,"5,450,130"
2017,Yorkshire and The Humber,E12000003,29,2017-07-21 00:00:00,856,9.019670807,24.04279523,"5,450,130"
2017,Yorkshire and The Humber,E12000003,30,2017-07-28 00:00:00,881,9.55723139,20.30511529,"5,450,130"
2017,Yorkshire and The Humber,E12000003,31,2017-08-04 00:00:00,891,10.21283037,19.73156663,"5,450,130"
2017,Yorkshire and The Humber,E12000003,32,2017-08-11 00:00:00,882,7.144297702,20.13334687,"5,450,130"
2017,Yorkshire and The Humber,E12000003,33,2017-08-18 00:00:00,849,7.576538327,22.27803003,"5,450,130"
2017,Yorkshire and The Humber,E12000003,34,2017-08-25 00:00:00,848,8.153982674,21.81549266,"5,450,130"
2017,Yorkshire and The Humber,E12000003,35,2017-09-01 00:00:00,836,6.353073074,22.99141452,"5,450,130"
2017,Yorkshire and The Humber,E12000003,36,2017-09-08 00:00:00,921,6.533127594,20.13699412,"5,450,130"
2017,Yorkshire and The Humber,E12000003,37,2017-09-15 00:00:00,877,6.742044599,16.83488695,"5,450,130"
2017,Yorkshire and The Humber,E12000003,38,2017-09-22 00:00:00,919,4.367755279,17.90097057,"5,450,130"
2017,Yorkshire and The Humber,E12000003,39,2017-09-29 00:00:00,957,9.629338244,18.89380665,"5,450,130"
2017,Yorkshire and The Humber,E12000003,40,2017-10-06 00:00:00,946,5.029310218,16.64883901,"5,450,130"
2017,Yorkshire and The Humber,E12000003,41,2017-10-13 00:00:00,1011,8.032231893,19.52793892,"5,450,130"
2017,Yorkshire and The Humber,E12000003,42,2017-10-20 00:00:00,1019,6.057678137,19.39193847,"5,450,130"
2017,Yorkshire and The Humber,E12000003,43,2017-10-27 00:00:00,903,4.091194206,16.98473004,"5,450,130"
2017,Yorkshire and The Humber,E12000003,44,2017-11-03 00:00:00,1006,0.956975559,14.42724284,"5,450,130"
2017,Yorkshire and The Humber,E12000003,45,2017-11-10 00:00:00,1042,-1.632486697,11.99676446,"5,450,130"
2017,Yorkshire and The Humber,E12000003,46,2017-11-17 00:00:00,1027,0.098775307,12.45956992,"5,450,130"
2017,Yorkshire and The Humber,E12000003,47,2017-11-24 00:00:00,1089,-0.587729762,14.33768011,"5,450,130"
2017,Yorkshire and The Humber,E12000003,48,2017-12-01 00:00:00,1045,-1.124945507,8.351334963,"5,450,130"
2017,Yorkshire and The Humber,E12000003,49,2017-12-08 00:00:00,1013,-0.551151789,11.76911643,"5,450,130"
2017,Yorkshire and The Humber,E12000003,50,2017-12-15 00:00:00,1048,-4.897191294,5.748178166,"5,450,130"
2017,Yorkshire and The Humber,E12000003,51,2017-12-22 00:00:00,1181,-3.311741169,11.03223607,"5,450,130"
2017,Yorkshire and The Humber,E12000003,52,2017-12-29 00:00:00,840,-3.110634224,11.29330368,"5,450,130"
2017,East Midlands,E12000004,1,2017-01-06 00:00:00,1016,-2.675794259,8.724303285,"4,771,666"
2017,East Midlands,E12000004,2,2017-01-13 00:00:00,1170,-0.413773106,10.95857149,"4,771,666"
2017,East Midlands,E12000004,3,2017-01-20 00:00:00,1190,-1.219804114,8.465235625,"4,771,666"
2017,East Midlands,E12000004,4,2017-01-27 00:00:00,1116,-4.539208377,7.370308709,"4,771,666"
2017,East Midlands,E12000004,5,2017-02-03 00:00:00,1045,-1.671208975,10.95831867,"4,771,666"
2017,East Midlands,E12000004,6,2017-02-10 00:00:00,1036,-2.505147521,8.994746144,"4,771,666"
2017,East Midlands,E12000004,7,2017-02-17 00:00:00,964,0.000362,11.76662121,"4,771,666"
2017,East Midlands,E12000004,8,2017-02-24 00:00:00,954,1.777078882,14.87497203,"4,771,666"
2017,East Midlands,E12000004,9,2017-03-03 00:00:00,963,0.180516847,10.70911751,"4,771,666"
2017,East Midlands,E12000004,10,2017-03-10 00:00:00,1038,1.597669902,13.19775974,"4,771,666"
2017,East Midlands,E12000004,11,2017-03-17 00:00:00,963,2.649238842,15.66813652,"4,771,666"
2017,East Midlands,E12000004,12,2017-03-24 00:00:00,947,2.049554427,14.91862939,"4,771,666"
2017,East Midlands,E12000004,13,2017-03-31 00:00:00,870,0.160047019,19.87957352,"4,771,666"
2017,East Midlands,E12000004,14,2017-04-07 00:00:00,835,2.50617603,16.40577169,"4,771,666"
2017,East Midlands,E12000004,15,2017-04-14 00:00:00,708,1.51108394,23.08691475,"4,771,666"
2017,East Midlands,E12000004,16,2017-04-21 00:00:00,812,0.804221901,14.62075408,"4,771,666"
2017,East Midlands,E12000004,17,2017-04-28 00:00:00,882,-1.030171371,14.88534058,"4,771,666"
2017,East Midlands,E12000004,18,2017-05-05 00:00:00,803,4.532614742,15.90360024,"4,771,666"
2017,East Midlands,E12000004,19,2017-05-12 00:00:00,988,0.771275325,18.84781822,"4,771,666"
2017,East Midlands,E12000004,20,2017-05-19 00:00:00,817,6.015108933,19.23326892,"4,771,666"
2017,East Midlands,E12000004,21,2017-05-26 00:00:00,802,6.239469852,25.45854638,"4,771,666"
2017,East Midlands,E12000004,22,2017-06-02 00:00:00,726,9.221468847,24.71284785,"4,771,666"
2017,East Midlands,E12000004,23,2017-06-09 00:00:00,841,7.25862486,20.25871485,"4,771,666"
2017,East Midlands,E12000004,24,2017-06-16 00:00:00,819,10.004288,24.70217258,"4,771,666"
2017,East Midlands,E12000004,25,2017-06-23 00:00:00,841,11.78476814,29.87104458,"4,771,666"
2017,East Midlands,E12000004,26,2017-06-30 00:00:00,804,7.903381056,21.73260458,"4,771,666"
2017,East Midlands,E12000004,27,2017-07-07 00:00:00,802,10.50367726,26.9189207,"4,771,666"
2017,East Midlands,E12000004,28,2017-07-14 00:00:00,862,9.944196907,25.74641562,"4,771,666"
2017,East Midlands,E12000004,29,2017-07-21 00:00:00,809,8.520313221,25.45569478,"4,771,666"
2017,East Midlands,E12000004,30,2017-07-28 00:00:00,738,10.37230008,21.65940276,"4,771,666"
2017,East Midlands,E12000004,31,2017-08-04 00:00:00,784,10.8163127,21.27150738,"4,771,666"
2017,East Midlands,E12000004,32,2017-08-11 00:00:00,772,7.994281871,20.50323308,"4,771,666"
2017,East Midlands,E12000004,33,2017-08-18 00:00:00,747,7.865545341,23.14159671,"4,771,666"
2017,East Midlands,E12000004,34,2017-08-25 00:00:00,783,8.941067182,22.4730055,"4,771,666"
2017,East Midlands,E12000004,35,2017-09-01 00:00:00,667,6.471946864,26.18534827,"4,771,666"
2017,East Midlands,E12000004,36,2017-09-08 00:00:00,808,7.102751073,21.64239899,"4,771,666"
2017,East Midlands,E12000004,37,2017-09-15 00:00:00,758,5.952186405,17.42346259,"4,771,666"
2017,East Midlands,E12000004,38,2017-09-22 00:00:00,814,4.345006661,18.42323499,"4,771,666"
2017,East Midlands,E12000004,39,2017-09-29 00:00:00,782,9.541575654,20.24795185,"4,771,666"
2017,East Midlands,E12000004,40,2017-10-06 00:00:00,818,5.828770834,17.39587636,"4,771,666"
2017,East Midlands,E12000004,41,2017-10-13 00:00:00,827,7.845969451,20.0330909,"4,771,666"
2017,East Midlands,E12000004,42,2017-10-20 00:00:00,806,8.217300387,20.70916627,"4,771,666"
2017,East Midlands,E12000004,43,2017-10-27 00:00:00,743,5.159854315,18.56939895,"4,771,666"
2017,East Midlands,E12000004,44,2017-11-03 00:00:00,850,1.063244932,15.1067843,"4,771,666"
2017,East Midlands,E12000004,45,2017-11-10 00:00:00,931,-0.694413038,12.97413002,"4,771,666"
2017,East Midlands,E12000004,46,2017-11-17 00:00:00,898,-0.715683894,12.54523649,"4,771,666"
2017,East Midlands,E12000004,47,2017-11-24 00:00:00,862,-0.143914711,14.8647783,"4,771,666"
2017,East Midlands,E12000004,48,2017-12-01 00:00:00,878,-1.230752118,8.815090674,"4,771,666"
2017,East Midlands,E12000004,49,2017-12-08 00:00:00,970,0.233144491,11.77441073,"4,771,666"
2017,East Midlands,E12000004,50,2017-12-15 00:00:00,971,-4.918334999,6.33712168,"4,771,666"
2017,East Midlands,E12000004,51,2017-12-22 00:00:00,1039,-2.675759648,11.39231988,"4,771,666"
2017,East Midlands,E12000004,52,2017-12-29 00:00:00,685,-2.821111913,11.0428981,"4,771,666"
2017,West Midlands,E12000005,1,2017-01-06 00:00:00,1243,-4.970495919,8.55557847,"5,860,706"
2017,West Midlands,E12000005,2,2017-01-13 00:00:00,1439,-0.70728241,11.09324627,"5,860,706"
2017,West Midlands,E12000005,3,2017-01-20 00:00:00,1414,-1.530238091,9.30274645,"5,860,706"
2017,West Midlands,E12000005,4,2017-01-27 00:00:00,1362,-3.732172443,7.563490522,"5,860,706"
2017,West Midlands,E12000005,5,2017-02-03 00:00:00,1293,-1.137624723,11.53913623,"5,860,706"
2017,West Midlands,E12000005,6,2017-02-10 00:00:00,1234,-2.847598971,10.01282803,"5,860,706"
2017,West Midlands,E12000005,7,2017-02-17 00:00:00,1243,-0.148931835,11.64840892,"5,860,706"
2017,West Midlands,E12000005,8,2017-02-24 00:00:00,1216,1.560106029,14.46159729,"5,860,706"
2017,West Midlands,E12000005,9,2017-03-03 00:00:00,1184,-0.044630706,10.42042417,"5,860,706"
2017,West Midlands,E12000005,10,2017-03-10 00:00:00,1163,-0.005660132,13.52324865,"5,860,706"
2017,West Midlands,E12000005,11,2017-03-17 00:00:00,1140,2.034839283,15.80578956,"5,860,706"
2017,West Midlands,E12000005,12,2017-03-24 00:00:00,1034,-0.301850238,13.99240416,"5,860,706"
2017,West Midlands,E12000005,13,2017-03-31 00:00:00,1024,0.034230975,18.35300252,"5,860,706"
2017,West Midlands,E12000005,14,2017-04-07 00:00:00,1048,2.331110974,15.34996104,"5,860,706"
2017,West Midlands,E12000005,15,2017-04-14 00:00:00,868,1.421250106,21.44924925,"5,860,706"
2017,West Midlands,E12000005,16,2017-04-21 00:00:00,978,1.421196055,14.28865275,"5,860,706"
2017,West Midlands,E12000005,17,2017-04-28 00:00:00,1125,-1.293081797,15.28258424,"5,860,706"
2017,West Midlands,E12000005,18,2017-05-05 00:00:00,902,4.093973009,16.72082294,"5,860,706"
2017,West Midlands,E12000005,19,2017-05-12 00:00:00,1059,0.443645338,20.02108342,"5,860,706"
2017,West Midlands,E12000005,20,2017-05-19 00:00:00,1079,4.181771205,17.75364667,"5,860,706"
2017,West Midlands,E12000005,21,2017-05-26 00:00:00,1088,4.403951253,26.1542645,"5,860,706"
2017,West Midlands,E12000005,22,2017-06-02 00:00:00,849,10.04299714,22.67539597,"5,860,706"
2017,West Midlands,E12000005,23,2017-06-09 00:00:00,1060,6.989223105,19.52692648,"5,860,706"
2017,West Midlands,E12000005,24,2017-06-16 00:00:00,1016,9.177778864,24.4929183,"5,860,706"
2017,West Midlands,E12000005,25,2017-06-23 00:00:00,991,11.81626092,29.86324019,"5,860,706"
2017,West Midlands,E12000005,26,2017-06-30 00:00:00,996,8.818907811,21.03743237,"5,860,706"
2017,West Midlands,E12000005,27,2017-07-07 00:00:00,985,10.29265661,28.20635357,"5,860,706"
2017,West Midlands,E12000005,28,2017-07-14 00:00:00,973,11.34437282,25.53365689,"5,860,706"
2017,West Midlands,E12000005,29,2017-07-21 00:00:00,947,7.360657761,26.0548501,"5,860,706"
2017,West Midlands,E12000005,30,2017-07-28 00:00:00,941,9.819997436,24.02325057,"5,860,706"
2017,West Midlands,E12000005,31,2017-08-04 00:00:00,911,10.59048005,20.81658996,"5,860,706"
2017,West Midlands,E12000005,32,2017-08-11 00:00:00,943,7.333817066,20.62498929,"5,860,706"
2017,West Midlands,E12000005,33,2017-08-18 00:00:00,936,6.71889364,21.59170718,"5,860,706"
2017,West Midlands,E12000005,34,2017-08-25 00:00:00,966,8.915056445,22.73237053,"5,860,706"
2017,West Midlands,E12000005,35,2017-09-01 00:00:00,780,6.035017552,24.54241806,"5,860,706"
2017,West Midlands,E12000005,36,2017-09-08 00:00:00,1017,6.275473135,21.45356958,"5,860,706"
2017,West Midlands,E12000005,37,2017-09-15 00:00:00,1001,6.346121873,16.91009645,"5,860,706"
2017,West Midlands,E12000005,38,2017-09-22 00:00:00,978,4.009267174,18.3113656,"5,860,706"
2017,West Midlands,E12000005,39,2017-09-29 00:00:00,990,9.212563316,19.73080369,"5,860,706"
2017,West Midlands,E12000005,40,2017-10-06 00:00:00,1003,6.25942024,17.45019651,"5,860,706"
2017,West Midlands,E12000005,41,2017-10-13 00:00:00,1001,7.339112388,18.98583429,"5,860,706"
2017,West Midlands,E12000005,42,2017-10-20 00:00:00,997,6.810270155,19.6198819,"5,860,706"
2017,West Midlands,E12000005,43,2017-10-27 00:00:00,1058,5.048263959,17.46928265,"5,860,706"
2017,West Midlands,E12000005,44,2017-11-03 00:00:00,1014,-0.415036221,14.88485538,"5,860,706"
2017,West Midlands,E12000005,45,2017-11-10 00:00:00,1117,-0.32107673,13.36421024,"5,860,706"
2017,West Midlands,E12000005,46,2017-11-17 00:00:00,1096,-1.744134108,12.41708128,"5,860,706"
2017,West Midlands,E12000005,47,2017-11-24 00:00:00,1080,0.128079452,14.78429354,"5,860,706"
2017,West Midlands,E12000005,48,2017-12-01 00:00:00,1065,-1.728359102,9.773713164,"5,860,706"
2017,West Midlands,E12000005,49,2017-12-08 00:00:00,1066,0.220217858,12.09222385,"5,860,706"
2017,West Midlands,E12000005,50,2017-12-15 00:00:00,1128,-7.768584444,6.138816728,"5,860,706"
2017,West Midlands,E12000005,51,2017-12-22 00:00:00,1318,-1.103398938,11.9065169,"5,860,706"
2017,West Midlands,E12000005,52,2017-12-29 00:00:00,844,-2.564359096,11.05709886,"5,860,706"
2017,East,E12000006,1,2017-01-06 00:00:00,1187,-2.308676379,7.836259621,"6,168,432"
2017,East,E12000006,2,2017-01-13 00:00:00,1450,0.022029025,9.994316098,"6,168,432"
2017,East,E12000006,3,2017-01-20 00:00:00,1484,-3.327120641,6.434058931,"6,168,432"
2017,East,E12000006,4,2017-01-27 00:00:00,1488,-5.665319596,8.484762686,"6,168,432"
2017,East,E12000006,5,2017-02-03 00:00:00,1384,0.61485855,11.23186409,"6,168,432"
2017,East,E12000006,6,2017-02-10 00:00:00,1411,-0.500852789,8.307413454,"6,168,432"
2017,East,E12000006,7,2017-02-17 00:00:00,1253,-0.148980078,12.12440918,"6,168,432"
2017,East,E12000006,8,2017-02-24 00:00:00,1327,2.594813593,16.98294445,"6,168,432"
2017,East,E12000006,9,2017-03-03 00:00:00,1328,1.154219928,12.24363081,"6,168,432"
2017,East,E12000006,10,2017-03-10 00:00:00,1230,1.797626404,14.40668603,"6,168,432"
2017,East,E12000006,11,2017-03-17 00:00:00,1150,3.388057903,16.31504322,"6,168,432"
2017,East,E12000006,12,2017-03-24 00:00:00,1134,3.423654445,15.64735347,"6,168,432"
2017,East,E12000006,13,2017-03-31 00:00:00,1109,1.705067501,20.8522382,"6,168,432"
2017,East,E12000006,14,2017-04-07 00:00:00,1056,2.42679735,16.53359185,"6,168,432"
2017,East,E12000006,15,2017-04-14 00:00:00,918,2.238467504,23.82594663,"6,168,432"
2017,East,E12000006,16,2017-04-21 00:00:00,996,-1.083131839,14.62411284,"6,168,432"
2017,East,E12000006,17,2017-04-28 00:00:00,1137,-0.933402522,14.58356213,"6,168,432"
2017,East,E12000006,18,2017-05-05 00:00:00,956,3.757814636,16.37284956,"6,168,432"
2017,East,E12000006,19,2017-05-12 00:00:00,1153,1.376824462,19.40966893,"6,168,432"
2017,East,E12000006,20,2017-05-19 00:00:00,1124,6.645892334,24.11041108,"6,168,432"
2017,East,E12000006,21,2017-05-26 00:00:00,1118,6.294871032,24.25016397,"6,168,432"
