date,region_code,region_name,min,max
2002/8/16,E12000008,South East,11.29009582,26.94479592
2002/8/23,E12000008,South East,10.6306105,27.26618104
2002/8/30,E12000008,South East,10.97498224,23.05893901
2002/9/6,E12000008,South East,6.725384647,22.99872318
2002/9/13,E12000008,South East,6.916256593,23.32225287
2002/9/20,E12000008,South East,8.370651647,19.13523441
2002/9/27,E12000008,South East,5.998754662,18.55381872
2002/10/4,E12000008,South East,5.166093831,20.40263297
2002/10/11,E12000008,South East,5.997957461,18.82179176
2002/10/18,E12000008,South East,1.386864885,14.86347458
2002/10/25,E12000008,South East,-1.156155685,16.53793911
2002/11/1,E12000008,South East,4.225965631,15.56062742
2002/11/8,E12000008,South East,3.87490767,15.43738546
2002/11/15,E12000008,South East,6.423804735,14.78652701
2002/11/22,E12000008,South East,0.251742815,11.38346561
2002/11/29,E12000008,South East,2.222298554,12.40514309
2002/12/6,E12000008,South East,2.46399281,11.85644395
2002/12/13,E12000008,South East,-0.818652993,6.973384651
2002/12/20,E12000008,South East,-0.355537534,7.349293725
2002/12/27,E12000008,South East,2.551433966,12.53811874
2003/1/3,E12000008,South East,3.185471797,12.60150302
2003/1/10,E12000008,South East,-5.128847967,4.207466623
2003/1/17,E12000008,South East,-6.227686389,10.52072582
2003/1/24,E12000008,South East,-1.728092433,9.519080513
2003/1/31,E12000008,South East,-2.813664185,14.41095274
2003/2/7,E12000008,South East,-4.606307257,10.70393622
2003/2/14,E12000008,South East,-3.850047882,9.784936567
2003/2/21,E12000008,South East,-5.046543709,11.12848961
2003/2/28,E12000008,South East,-1.777702263,13.19209876
2003/3/7,E12000008,South East,-0.781941106,12.88157395
2003/3/14,E12000008,South East,0.502937735,11.94362547
2003/3/21,E12000008,South East,-1.861721374,15.10143334
2003/3/28,E12000008,South East,-0.949834301,16.92839733
2003/4/4,E12000008,South East,0.708525151,18.50978236
2003/4/11,E12000008,South East,-2.978475086,16.02914931
2003/4/18,E12000008,South East,-1.400317431,24.91635477
2003/4/25,E12000008,South East,2.942325033,17.88769884
2003/5/2,E12000008,South East,6.010116452,15.68363012
2003/5/9,E12000008,South East,3.566132541,20.48092533
2003/5/16,E12000008,South East,1.153947141,15.20643715
2003/5/23,E12000008,South East,7.487670737,16.60703719
2003/5/30,E12000008,South East,5.700820593,25.0888344
2003/6/6,E12000008,South East,8.628497361,25.5738786
2003/6/13,E12000008,South East,7.856199826,22.0733415
2003/6/20,E12000008,South East,9.14095793,25.35836414
2003/6/27,E12000008,South East,8.193498489,24.17982323
2003/7/4,E12000008,South East,7.15231035,24.9538687
2003/7/11,E12000008,South East,9.648490437,26.92508245
2003/7/18,E12000008,South East,9.997750198,31.19103197
2003/7/25,E12000008,South East,13.25306726,25.82278287
2003/8/1,E12000008,South East,10.31519312,22.38416673
2003/8/8,E12000008,South East,9.821327144,31.69810451
2003/8/15,E12000008,South East,9.020008613,33.86991421
2003/8/22,E12000008,South East,8.234011843,25.47157371
2003/8/29,E12000008,South East,11.67857887,26.53819177
2003/9/5,E12000008,South East,5.841611226,23.92514195
2003/9/12,E12000008,South East,6.516067097,21.34603187
2003/9/19,E12000008,South East,7.076460611,25.90945423
2003/9/26,E12000008,South East,1.052919622,25.10684734
2003/10/3,E12000008,South East,2.514952444,19.16837008
2003/10/10,E12000008,South East,2.216157153,19.64248639
2003/10/17,E12000008,South East,4.085897935,18.17328019
2003/10/24,E12000008,South East,-1.125224338,14.76435637
2003/10/31,E12000008,South East,-1.70540564,12.05157307
2003/11/7,E12000008,South East,2.985143913,16.47951088
2003/11/14,E12000008,South East,4.0437946,13.42524309
2003/11/21,E12000008,South East,1.116935434,14.06633435
2003/11/28,E12000008,South East,-1.346969769,11.79656273
2003/12/5,E12000008,South East,1.190739692,11.71980745
2003/12/12,E12000008,South East,-2.711947137,12.83466831
2003/12/19,E12000008,South East,-3.801030473,12.93878371
2003/12/26,E12000008,South East,-0.882194515,12.01355862
2004/1/2,E12000008,South East,-0.638397979,7.597552182
2004/1/9,E12000008,South East,-3.014850365,11.31011379
2004/1/16,E12000008,South East,1.027732154,11.49442687
2004/1/23,E12000008,South East,-1.347032251,10.46867191
2004/1/30,E12000008,South East,-3.778074781,9.850055067
2004/2/6,E12000008,South East,3.690317032,15.5505457
2004/2/13,E12000008,South East,-3.303110467,11.70825533
2004/2/20,E12000008,South East,0.49748549,8.994359232
2004/2/27,E12000008,South East,-4.976201582,6.570690661
2004/3/5,E12000008,South East,-5.235036164,9.406640277
2004/3/12,E12000008,South East,-0.903008781,9.791699931
2004/3/19,E12000008,South East,2.285701648,15.50835618
2004/3/26,E12000008,South East,-0.075209032,12.65755171
2004/4/2,E12000008,South East,3.068138437,17.81303273
2004/4/9,E12000008,South East,1.06012391,12.90493929
2004/4/16,E12000008,South East,0.88141512,17.36725031
2004/4/23,E12000008,South East,0.434343702,18.02351202
2004/4/30,E12000008,South East,5.080693772,19.96336759
2004/5/7,E12000008,South East,4.181113375,17.98151089
2004/5/14,E12000008,South East,5.562535493,18.95548849
2004/5/21,E12000008,South East,7.386065082,22.70553473
2004/5/28,E12000008,South East,2.375917866,19.23920781
2004/6/4,E12000008,South East,6.793282932,22.54917135
2004/6/11,E12000008,South East,11.16537205,27.31282379
2004/6/18,E12000008,South East,8.587738871,26.8363157
2004/6/25,E12000008,South East,5.364558583,19.92619375
2004/7/2,E12000008,South East,7.600972043,21.3125574
2004/7/9,E12000008,South East,7.36841731,22.0707726
2004/7/16,E12000008,South East,8.26116301,22.62908476
2004/7/23,E12000008,South East,8.409345309,24.62777027
2004/7/30,E12000008,South East,10.7524796,26.81893993
2004/8/6,E12000008,South East,12.38978347,26.84909231
2004/8/13,E12000008,South East,11.93935412,28.8230697
2004/8/20,E12000008,South East,13.555415,23.47578334
2004/8/27,E12000008,South East,10.28087354,20.90396073
2004/9/3,E12000008,South East,6.777634589,24.24640302
2004/9/10,E12000008,South East,10.64777909,27.04815544
2004/9/17,E12000008,South East,3.840619099,20.442666
2004/9/24,E12000008,South East,6.731770738,19.81619396
2004/10/1,E12000008,South East,3.743385616,19.63101057
2004/10/8,E12000008,South East,4.587970724,16.69656503
2004/10/15,E12000008,South East,5.392820543,14.88263612
2004/10/22,E12000008,South East,2.842351715,16.35492862
2004/10/29,E12000008,South East,3.415974279,16.9543783
2004/11/5,E12000008,South East,3.112994995,15.75080921
2004/11/12,E12000008,South East,3.435166901,13.69535803
2004/11/19,E12000008,South East,-1.357595946,13.185592
2004/11/26,E12000008,South East,-1.120308144,13.5994893
2004/12/3,E12000008,South East,-0.719696241,9.554888269
2004/12/10,E12000008,South East,-0.11839652,11.10709739
2004/12/17,E12000008,South East,-1.217494254,11.34570208
2004/12/24,E12000008,South East,-3.481200924,12.39457037
2004/12/31,E12000008,South East,-3.615778331,12.15874888
2005/1/7,E12000008,South East,0.934440132,12.72643121
2005/1/14,E12000008,South East,-0.882102221,12.30781243
2005/1/21,E12000008,South East,1.679315646,12.54340594
2005/1/28,E12000008,South East,-1.151534775,7.269471999
2005/2/4,E12000008,South East,2.800508976,10.07538161
2005/2/11,E12000008,South East,0.143447612,11.86868702
2005/2/18,E12000008,South East,-1.688687675,12.70267637
2005/2/25,E12000008,South East,-2.200374536,5.935910965
2005/3/4,E12000008,South East,-5.818666024,6.993022768
2005/3/11,E12000008,South East,-2.520302348,9.734569762
2005/3/18,E12000008,South East,-1.600210147,17.46208004
2005/3/25,E12000008,South East,3.237535144,17.61535643
2005/4/1,E12000008,South East,2.858209132,15.57046562
2005/4/8,E12000008,South East,2.272407646,17.57275834
2005/4/15,E12000008,South East,-2.245048716,16.02184655
2005/4/22,E12000008,South East,0.143412203,15.99749057
2005/4/29,E12000008,South East,4.818591859,17.24635313
2005/5/6,E12000008,South East,1.906722571,21.91678946
2005/5/13,E12000008,South East,-0.076721534,15.44929825
2005/5/20,E12000008,South East,1.092224977,16.80194298
2005/5/27,E12000008,South East,6.416874263,27.76249723
2005/6/3,E12000008,South East,5.64835888,18.74720031
2005/6/10,E12000008,South East,3.132702016,20.8140391
2005/6/17,E12000008,South East,4.016842854,24.57975017
2005/6/24,E12000008,South East,11.71274881,29.47443894
2005/7/1,E12000008,South East,10.42474178,25.26584554
2005/7/8,E12000008,South East,8.400655509,20.35289017
2005/7/15,E12000008,South East,12.27568911,27.69419765
2005/7/22,E12000008,South East,10.42017378,26.52212572
2005/7/29,E12000008,South East,12.32873208,23.58299069
2005/8/5,E12000008,South East,10.8115117,22.93108725
2005/8/12,E12000008,South East,7.164059398,25.12241749
2005/8/19,E12000008,South East,8.995114988,26.82620207
2005/8/26,E12000008,South East,8.70724436,23.53072506
2005/9/2,E12000008,South East,9.034413692,28.67071981
2005/9/9,E12000008,South East,10.55192034,27.40150792
2005/9/16,E12000008,South East,9.876645704,22.98986428
2005/9/23,E12000008,South East,3.471568011,20.94678727
2005/9/30,E12000008,South East,5.196149799,20.24381366
2005/10/7,E12000008,South East,4.610121758,17.1884866
2005/10/14,E12000008,South East,4.493590406,21.43863004
2005/10/21,E12000008,South East,8.743146751,19.90106298
2005/10/28,E12000008,South East,5.765690524,19.50499873
2005/11/4,E12000008,South East,7.607996171,18.49004474
2005/11/11,E12000008,South East,2.850401596,15.81603681
2005/11/18,E12000008,South East,-4.566006701,11.92020212
2005/11/25,E12000008,South East,-3.76415329,9.011331186
2005/12/2,E12000008,South East,-3.682108534,10.07977704
2005/12/9,E12000008,South East,-1.11988178,9.630321963
2005/12/16,E12000008,South East,-1.545303163,11.85425089
2005/12/23,E12000008,South East,-5.397968485,9.883653635
2005/12/30,E12000008,South East,-3.651605451,10.26583472
2006/1/6,E12000008,South East,0.227022598,9.160256805
2006/1/13,E12000008,South East,-2.249793163,9.901762581
2006/1/20,E12000008,South East,4.820774109,11.9562856
2006/1/27,E12000008,South East,-4.989613547,9.423375248
2006/2/3,E12000008,South East,-2.512335111,6.430983311
2006/2/10,E12000008,South East,-3.607412182,8.910604904
2006/2/17,E12000008,South East,-3.045079483,11.20856706
2006/2/24,E12000008,South East,-1.036702666,7.013468421
2006/3/3,E12000008,South East,-5.122229987,6.448346132
2006/3/10,E12000008,South East,-5.497478171,11.27863767
2006/3/17,E12000008,South East,-2.248814113,9.122971532
2006/3/24,E12000008,South East,-2.403327576,12.72809169
2006/3/31,E12000008,South East,5.713043538,13.85295342
2006/4/7,E12000008,South East,-1.646520145,13.84278385
2006/4/14,E12000008,South East,-0.464521535,14.7041521
2006/4/21,E12000008,South East,4.480749421,17.49763498
2006/4/28,E12000008,South East,4.271094215,15.98097698
2006/5/5,E12000008,South East,2.677357196,24.69420434
2006/5/12,E12000008,South East,4.402288929,22.38364769
2006/5/19,E12000008,South East,8.840199261,17.79008133
2006/5/26,E12000008,South East,5.068903094,18.06496119
2006/6/2,E12000008,South East,3.538611067,18.83883465
2006/6/9,E12000008,South East,6.317855082,25.0766022
2006/6/16,E12000008,South East,8.89815712,27.72001705
2006/6/23,E12000008,South East,7.021289503,25.29129678
2006/6/30,E12000008,South East,9.50069049,25.88957232
2006/7/7,E12000008,South East,11.01872312,30.07147139
2006/7/14,E12000008,South East,9.675642579,24.61107839
2006/7/21,E12000008,South East,11.11330111,33.9114138
2006/7/28,E12000008,South East,12.82289169,30.61277037
2006/8/4,E12000008,South East,11.02325493,24.40455459
2006/8/11,E12000008,South East,10.14686282,26.8968222
2006/8/18,E12000008,South East,10.9668709,21.95873055
2006/8/25,E12000008,South East,7.764891496,21.35727339
2006/9/1,E12000008,South East,8.721156831,22.0410897
2006/9/8,E12000008,South East,6.541828959,25.31188758
2006/9/15,E12000008,South East,8.034497826,27.46133738
2006/9/22,E12000008,South East,10.80152069,25.79293146
2006/9/29,E12000008,South East,10.84771647,22.16887003
2006/10/6,E12000008,South East,6.243513903,19.01504945
2006/10/13,E12000008,South East,7.313272253,20.02683963
2006/10/20,E12000008,South East,7.991179565,18.52519751
2006/10/27,E12000008,South East,4.179664964,18.31677405
2006/11/3,E12000008,South East,-1.103368232,16.80561581
2006/11/10,E12000008,South East,-1.513487541,14.40214268
2006/11/17,E12000008,South East,4.428631774,15.6388177
2006/11/24,E12000008,South East,0.111726447,14.44219054
2006/12/1,E12000008,South East,3.728894406,14.11895415
2006/12/8,E12000008,South East,5.895971333,13.88068926
2006/12/15,E12000008,South East,-1.648650631,12.68658837
2006/12/22,E12000008,South East,-2.58028269,8.772079561
2006/12/29,E12000008,South East,-1.189038848,12.77529112
2007/1/5,E12000008,South East,3.642545829,12.40676873
2007/1/12,E12000008,South East,3.56129191,13.0052561
2007/1/19,E12000008,South East,3.056945516,13.4794569
2007/1/26,E12000008,South East,-3.379242968,10.28584112
2007/2/2,E12000008,South East,0.529616693,11.99626637
2007/2/9,E12000008,South East,-5.858586537,10.04570603
2007/2/16,E12000008,South East,-0.210904228,10.97854059
2007/2/23,E12000008,South East,2.087515151,11.76666893
2007/3/2,E12000008,South East,0.00516492,11.83572103
2007/3/9,E12000008,South East,1.877941768,13.15858245
2007/3/16,E12000008,South East,0.85404746,15.4818437
2007/3/23,E12000008,South East,-2.796772358,14.72407701
2007/3/30,E12000008,South East,1.170549964,16.0069314
2007/4/6,E12000008,South East,-0.406454391,17.16569294
2007/4/13,E12000008,South East,1.13418563,18.42627042
2007/4/20,E12000008,South East,2.346469758,23.68837358
2007/4/27,E12000008,South East,3.994723211,20.14070377
2007/5/4,E12000008,South East,5.978859475,21.06625212
2007/5/11,E12000008,South East,5.672775249,17.95729826
2007/5/18,E12000008,South East,4.48297966,19.62643725
2007/5/25,E12000008,South East,4.382124782,23.54836942
2007/6/1,E12000008,South East,3.313352736,20.64388997
2007/6/8,E12000008,South East,7.94047765,22.62144506
2007/6/15,E12000008,South East,10.85805645,24.0233754
2007/6/22,E12000008,South East,10.42666513,24.14933069
2007/6/29,E12000008,South East,6.885530848,20.20227038
2007/7/6,E12000008,South East,11.55232053,19.35949367
2007/7/13,E12000008,South East,8.059594616,22.00364136
2007/7/20,E12000008,South East,9.993636472,22.95555854
2007/7/27,E12000008,South East,10.54667983,21.60746631
2007/8/3,E12000008,South East,7.409966197,22.94642148
2007/8/10,E12000008,South East,8.20382777,27.18971811
2007/8/17,E12000008,South East,8.989423062,23.81699305
2007/8/24,E12000008,South East,11.11246288,20.84261458
2007/8/31,E12000008,South East,8.141624042,25.29404468
2007/9/7,E12000008,South East,6.951179853,23.38499197
2007/9/14,E12000008,South East,7.156743748,21.3725573
2007/9/21,E12000008,South East,5.236217212,20.41335222
2007/9/28,E12000008,South East,5.905578277,20.74193141
2007/10/5,E12000008,South East,4.726655888,18.17945136
2007/10/12,E12000008,South East,5.566782254,17.23409107
2007/10/19,E12000008,South East,0.717170487,17.66543345
2007/10/26,E12000008,South East,0.281766919,14.16198457
2007/11/2,E12000008,South East,3.394163756,16.58956345
2007/11/9,E12000008,South East,1.250856684,15.07618972
2007/11/16,E12000008,South East,-3.805676933,13.77641015
2007/11/23,E12000008,South East,-2.06894296,11.44185003
2007/11/30,E12000008,South East,-3.581229632,13.0239116
2007/12/7,E12000008,South East,5.170829215,14.16904815
2007/12/14,E12000008,South East,-3.483347257,12.07558409
2007/12/21,E12000008,South East,-5.321319638,4.557775721
2007/12/28,E12000008,South East,-2.524319136,11.86422836
2008/1/4,E12000008,South East,-0.209894051,9.047976905
2008/1/11,E12000008,South East,0.292569528,10.72014947
2008/1/18,E12000008,South East,-0.105161458,12.70759847
2008/1/25,E12000008,South East,1.061417668,12.97082937
2008/2/1,E12000008,South East,0.447420169,10.72154741
2008/2/8,E12000008,South East,-1.983855168,12.0827159
2008/2/15,E12000008,South East,-1.591191155,13.5217457
2008/2/22,E12000008,South East,-5.310546113,11.86287004
2008/2/29,E12000008,South East,-1.352440787,12.30580505
2008/3/7,E12000008,South East,-3.301409088,12.48069215
2008/3/14,E12000008,South East,2.875111987,13.60785509
2008/3/21,E12000008,South East,-0.028411459,13.55899697
2008/3/28,E12000008,South East,-2.383226674,11.59143712
2008/4/4,E12000008,South East,4.010758923,16.4583447
2008/4/11,E12000008,South East,-2.84716095,12.12707594
2008/4/18,E12000008,South East,-0.922749446,12.338124
2008/4/25,E12000008,South East,4.95393058,17.16898528
2008/5/2,E12000008,South East,3.922661434,18.84431659
2008/5/9,E12000008,South East,4.555034837,24.03103568
2008/5/16,E12000008,South East,9.160944324,25.18412486
2008/5/23,E12000008,South East,2.60288622,20.28340624
2008/5/30,E12000008,South East,8.973059052,20.27184677
2008/6/6,E12000008,South East,6.624654996,20.70162649
2008/6/13,E12000008,South East,6.67885366,25.0829258
2008/6/20,E12000008,South East,6.341397725,19.48697451
2008/6/27,E12000008,South East,7.985635643,21.637971
2008/7/4,E12000008,South East,7.321087408,25.08293562
2008/7/11,E12000008,South East,10.56507009,20.24367929
2008/7/18,E12000008,South East,8.43654939,23.82143796
2008/7/25,E12000008,South East,8.063081097,25.91461769
2008/8/1,E12000008,South East,12.01172842,27.72059467
2008/8/8,E12000008,South East,10.91658342,23.61635769
2008/8/15,E12000008,South East,7.292249532,20.39763934
2008/8/22,E12000008,South East,11.26623283,20.76439692
2008/8/29,E12000008,South East,8.136681175,21.67555664
2008/9/5,E12000008,South East,10.46679216,24.66086374
2008/9/12,E12000008,South East,10.11857091,19.23649538
2008/9/19,E12000008,South East,5.626211026,19.30230713
2008/9/26,E12000008,South East,5.399779493,19.25357706
2008/10/3,E12000008,South East,4.763567163,18.96896482
2008/10/10,E12000008,South East,1.130331301,17.5670797
2008/10/17,E12000008,South East,2.681805287,20.9922774
2008/10/24,E12000008,South East,1.815592265,15.13515334
2008/10/31,E12000008,South East,-1.434904157,14.5953453
2008/11/7,E12000008,South East,1.046307417,12.51375113
2008/11/14,E12000008,South East,2.609784969,13.45194449
2008/11/21,E12000008,South East,1.870539501,14.06768334
2008/11/28,E12000008,South East,-2.905832466,11.35461585
2008/12/5,E12000008,South East,-2.068590871,9.116850135
2008/12/12,E12000008,South East,-3.884004337,7.581623427
2008/12/19,E12000008,South East,0.113921678,11.21318757
2008/12/26,E12000008,South East,0.992784871,12.3266667
2009/1/2,E12000008,South East,-4.501200847,4.885000222
2009/1/9,E12000008,South East,-8.19358669,4.810524424
2009/1/16,E12000008,South East,-6.656725271,9.417743703
2009/1/23,E12000008,South East,-1.230252838,9.808981283
2009/1/30,E12000008,South East,-1.82593438,8.404486659
2009/2/6,E12000008,South East,-5.26270304,5.484958708
2009/2/13,E12000008,South East,-3.489219259,7.174691075
2009/2/20,E12000008,South East,-3.013150444,11.44079267
2009/2/27,E12000008,South East,2.363363616,13.56578853
2009/3/6,E12000008,South East,-1.914733969,11.19162565
2009/3/13,E12000008,South East,-0.194424705,12.35823082
2009/3/20,E12000008,South East,-0.020831528,14.70871812
2009/3/27,E12000008,South East,-1.873205098,14.51370915
2009/4/3,E12000008,South East,-1.603726889,15.31119862
2009/4/10,E12000008,South East,2.31241334,15.96207969
2009/4/17,E12000008,South East,5.259546497,20.22874306
2009/4/24,E12000008,South East,3.416532237,18.66832943
2009/5/1,E12000008,South East,0.766829703,17.81512494
2009/5/8,E12000008,South East,2.012877994,18.4072501
2009/5/15,E12000008,South East,3.064975135,18.48865237
2009/5/22,E12000008,South East,5.605272952,18.02821191
2009/5/29,E12000008,South East,5.730141913,22.72040919
2009/6/5,E12000008,South East,5.316312734,24.56702539
2009/6/12,E12000008,South East,5.073158908,19.16948237
2009/6/19,E12000008,South East,8.926964293,22.29281058
2009/6/26,E12000008,South East,9.212568567,25.6312516
2009/7/3,E12000008,South East,11.44150503,28.43793971
2009/7/10,E12000008,South East,8.488890075,23.89161733
2009/7/17,E12000008,South East,11.58321362,22.18338263
2009/7/24,E12000008,South East,10.71757638,21.31059985
2009/7/31,E12000008,South East,9.745672954,22.59258596
2009/8/7,E12000008,South East,9.623905708,24.83641714
2009/8/14,E12000008,South East,10.78153022,24.40169545
2009/8/21,E12000008,South East,10.75789353,26.73768542
2009/8/28,E12000008,South East,8.862708558,25.03502027
2009/9/4,E12000008,South East,8.241957756,24.22987324
2009/9/11,E12000008,South East,7.881159528,24.85434213
2009/9/18,E12000008,South East,7.494831538,21.24227062
2009/9/25,E12000008,South East,6.349922657,22.63993768
2009/10/2,E12000008,South East,5.147866164,20.66231857
2009/10/9,E12000008,South East,4.674359974,18.63303361
2009/10/16,E12000008,South East,2.469452405,18.32990444
2009/10/23,E12000008,South East,0.531496014,16.3462485
2009/10/30,E12000008,South East,7.644058535,17.43843568
2009/11/6,E12000008,South East,4.62034124,17.03344815
2009/11/13,E12000008,South East,1.476981629,15.21240185
2009/11/20,E12000008,South East,6.563021268,14.20241036
2009/11/27,E12000008,South East,4.229630192,14.82977302
2009/12/4,E12000008,South East,-1.702685781,10.32715853
2009/12/11,E12000008,South East,-0.46157111,12.46643783
2009/12/18,E12000008,South East,-4.289357837,8.028783206
2009/12/25,E12000008,South East,-5.686258577,7.725776346
2010/1/1,E12000008,South East,-3.249493399,8.585537785
2010/1/8,E12000008,South East,-8.118716189,4.549843248
2010/1/15,E12000008,South East,-5.239405699,5.770493851
2010/1/22,E12000008,South East,0.296089544,8.947164624
2010/1/29,E12000008,South East,-3.533599797,6.945240005
2010/2/5,E12000008,South East,-4.420966439,10.64117278
2010/2/12,E12000008,South East,-2.147225343,7.667261015
2010/2/19,E12000008,South East,-2.319987792,7.316055463
2010/2/26,E12000008,South East,-3.251182369,10.20599149
2010/3/5,E12000008,South East,-4.788218361,9.781558202
2010/3/12,E12000008,South East,-4.561384941,8.769954728
2010/3/19,E12000008,South East,-0.414327421,15.21119006
2010/3/26,E12000008,South East,0.14183531,15.17766329
2010/4/2,E12000008,South East,1.171221125,12.7566294
2010/4/9,E12000008,South East,1.827799347,17.10308008
2010/4/16,E12000008,South East,3.090569754,16.23094486
2010/4/23,E12000008,South East,-0.187702984,17.08768049
2010/4/30,E12000008,South East,0.736081085,19.60576617
2010/5/7,E12000008,South East,1.089106486,15.31339691
2010/5/14,E12000008,South East,-0.647415632,14.13863025
2010/5/21,E12000008,South East,3.156533447,22.99329711
2010/5/28,E12000008,South East,5.192456397,26.31635233
2010/6/4,E12000008,South East,6.721033662,25.02701675
2010/6/11,E12000008,South East,9.574804836,25.53046636
2010/6/18,E12000008,South East,6.868060445,21.46476198
2010/6/25,E12000008,South East,6.042077335,25.0739545
2010/7/2,E12000008,South East,10.69539699,27.51810455
2010/7/9,E12000008,South East,8.985017942,28.57601292
2010/7/16,E12000008,South East,12.58912115,26.3153219
2010/7/23,E12000008,South East,9.855336431,26.42160519
2010/7/30,E12000008,South East,10.15893289,24.96862711
2010/8/6,E12000008,South East,9.191101735,22.67982077
2010/8/13,E12000008,South East,9.979919625,23.48205847
2010/8/20,E12000008,South East,10.56952507,23.88918986
2010/8/27,E12000008,South East,10.13658668,21.62120601
2010/9/3,E12000008,South East,6.049722564,21.19114048
2010/9/10,E12000008,South East,8.619893797,21.00357024
2010/9/17,E12000008,South East,6.306137527,20.16452329
2010/9/24,E12000008,South East,4.028054599,21.85374612
2010/10/1,E12000008,South East,4.113162056,16.8323214
2010/10/8,E12000008,South East,6.260971917,20.65023993
2010/10/15,E12000008,South East,7.451043611,19.4462334
2010/10/22,E12000008,South East,-2.398791128,14.37346643
2010/10/29,E12000008,South East,-0.698261813,15.75665083
2010/11/5,E12000008,South East,6.881091347,16.69156948
2010/11/12,E12000008,South East,-0.807531046,14.21889708
2010/11/19,E12000008,South East,-1.88288287,10.93237652
2010/11/26,E12000008,South East,-3.961601189,7.848040648
2010/12/3,E12000008,South East,-7.087238627,3.834538232
2010/12/10,E12000008,South East,-7.197428459,6.392344182
2010/12/17,E12000008,South East,-4.949096723,7.265656187
2010/12/24,E12000008,South East,-10.35726167,1.498627326
2010/12/31,E12000008,South East,-7.647261192,7.998711143
2011/1/7,E12000008,South East,-1.314080753,10.15000138
2011/1/14,E12000008,South East,-1.952424625,11.98642268
2011/1/21,E12000008,South East,-1.57920902,11.62023658
2011/1/28,E12000008,South East,-1.915219751,8.509766589
2011/2/4,E12000008,South East,-3.346216459,10.98548476
2011/2/11,E12000008,South East,-1.921337501,11.67981499
2011/2/18,E12000008,South East,1.10671244,10.80081268
2011/2/25,E12000008,South East,2.238645282,13.57806487
2011/3/4,E12000008,South East,-0.638496126,10.39217703
2011/3/11,E12000008,South East,-4.063411581,11.90684918
2011/3/18,E12000008,South East,-1.662468137,14.45051264
2011/3/25,E12000008,South East,-2.808304986,17.27294159
2011/4/1,E12000008,South East,1.778371827,15.16131136
2011/4/8,E12000008,South East,3.22730525,20.79987143
2011/4/15,E12000008,South East,1.662969506,19.52367571
2011/4/22,E12000008,South East,4.472701355,24.1228429
2011/4/29,E12000008,South East,3.732800627,25.49784277
2011/5/6,E12000008,South East,1.006680084,22.50888155
2011/5/13,E12000008,South East,4.198730705,21.26225298
2011/5/20,E12000008,South East,4.800493725,18.65105467
2011/5/27,E12000008,South East,3.012122393,18.77651226
2011/6/3,E12000008,South East,4.610505832,23.66567866
2011/6/10,E12000008,South East,5.816100073,24.50378898
2011/6/17,E12000008,South East,4.929554299,20.80935623
2011/6/24,E12000008,South East,7.581118251,19.29609876
2011/7/1,E12000008,South East,7.159481256,28.33864249
2011/7/8,E12000008,South East,8.161733455,23.70924672
2011/7/15,E12000008,South East,8.85610796,22.59229554
2011/7/22,E12000008,South East,9.130843069,20.12457082
2011/7/29,E12000008,South East,8.180732667,23.44255807
2011/8/5,E12000008,South East,9.951779466,27.1425931
2011/8/12,E12000008,South East,8.453399452,21.41891815
2011/8/19,E12000008,South East,7.538822145,21.63328253
2011/8/26,E12000008,South East,8.963149314,23.45022331
2011/9/2,E12000008,South East,8.389702518,24.73530075
2011/9/9,E12000008,South East,10.12301613,21.73228113
2011/9/16,E12000008,South East,5.052993315,21.75802502
2011/9/23,E12000008,South East,6.49925899,18.45734598
2011/9/30,E12000008,South East,7.390824041,26.20787877
2011/10/7,E12000008,South East,8.22959704,26.98769184
2011/10/14,E12000008,South East,7.535326745,20.30904829
2011/10/21,E12000008,South East,0.469373462,17.55108201
2011/10/28,E12000008,South East,5.098747617,18.10226609
2011/11/4,E12000008,South East,6.941161351,16.63964934
2011/11/11,E12000008,South East,6.855135417,14.61938586
2011/11/18,E12000008,South East,4.362691325,16.17698162
2011/11/25,E12000008,South East,1.273663316,13.52818762
2011/12/2,E12000008,South East,-1.658345622,13.20228343
2011/12/9,E12000008,South East,1.57053136,12.22529445
2011/12/16,E12000008,South East,-1.951324138,11.92494098
2011/12/23,E12000008,South East,-2.561243638,12.42748567
2011/12/30,E12000008,South East,1.728805389,11.68656983
2012/1/6,E12000008,South East,1.991696078,12.2230301
2012/1/13,E12000008,South East,-0.678584052,12.10670833
2012/1/20,E12000008,South East,-4.001128126,11.44090675
2012/1/27,E12000008,South East,-0.294602247,12.29612014
2012/2/3,E12000008,South East,-6.682127778,6.06375901
2012/2/10,E12000008,South East,-7.506477583,3.764443682
2012/2/17,E12000008,South East,-9.479906538,10.99047534
2012/2/24,E12000008,South East,-4.330485316,15.78179872
2012/3/2,E12000008,South East,0.183593683,13.72047814
2012/3/9,E12000008,South East,0.394608151,12.78402596
2012/3/16,E12000008,South East,0.001072092,15.60531302
2012/3/23,E12000008,South East,-0.863169675,18.70081
2012/3/30,E12000008,South East,1.534404457,20.15922246
2012/4/6,E12000008,South East,-2.224587405,14.16377133
2012/4/13,E12000008,South East,-0.123349387,13.27613945
2012/4/20,E12000008,South East,-1.761412458,13.33038477
2012/4/27,E12000008,South East,1.940758007,14.0012841
2012/5/4,E12000008,South East,5.202216959,17.54146317
2012/5/11,E12000008,South East,2.253249187,16.58874872
2012/5/18,E12000008,South East,1.716250867,15.58957643
2012/5/25,E12000008,South East,7.987588532,25.42792282
2012/6/1,E12000008,South East,10.27862796,25.28077338
