date,region_code,region_name,min,max
1964/10/4,E12000001,North East,4.696637613,16.60388796
1964/10/11,E12000001,North East,-0.786056469,15.42427457
1964/10/18,E12000001,North East,-0.136600261,12.7774014
1964/10/25,E12000001,North East,-1.574437306,14.91404657
1964/11/1,E12000001,North East,0.329365642,12.90578235
1964/11/8,E12000001,North East,0.932317409,8.622475942
1964/11/15,E12000001,North East,-4.684603718,12.43668869
1964/11/22,E12000001,North East,-0.55515051,11.96443946
1964/11/29,E12000001,North East,-0.855539947,13.48457031
1964/12/6,E12000001,North East,-3.461623042,10.85537519
1964/12/13,E12000001,North East,-1.17019422,11.13578777
1964/12/20,E12000001,North East,-4.185353385,4.945986425
1964/12/27,E12000001,North East,-9.497061354,4.498407026
1965/1/3,E12000001,North East,-8.09623073,6.704355556
1965/1/10,E12000001,North East,-5.848966457,10.07606095
1965/1/17,E12000001,North East,-0.32258684,8.195707954
1965/1/24,E12000001,North East,-5.592281984,6.500856102
1965/1/31,E12000001,North East,-7.500521526,5.255959333
1965/2/7,E12000001,North East,-5.367092624,6.885872667
1965/2/14,E12000001,North East,-1.951857421,8.270828143
1965/2/21,E12000001,North East,-1.985096002,7.007053635
1965/2/28,E12000001,North East,-2.126436352,4.647734794
1965/3/7,E12000001,North East,-12.04059336,4.604058407
1965/3/14,E12000001,North East,-4.331530646,11.16610447
1965/3/21,E12000001,North East,-0.594973099,10.12162733
1965/3/28,E12000001,North East,-0.851200272,15.65543092
1965/4/4,E12000001,North East,-1.910835486,19.70714811
1965/4/11,E12000001,North East,0.029289041,11.37109307
1965/4/18,E12000001,North East,0.257144621,12.93609729
1965/4/25,E12000001,North East,-2.259531859,11.76377527
1965/5/2,E12000001,North East,1.793886674,12.57508364
1965/5/9,E12000001,North East,3.340786472,12.95654842
1965/5/16,E12000001,North East,1.796327658,23.548454
1965/5/23,E12000001,North East,-1.357121769,15.65534395
1965/5/30,E12000001,North East,4.851513196,15.31469389
1965/6/6,E12000001,North East,3.121974942,19.3446743
1965/6/13,E12000001,North East,5.849104398,18.96062829
1965/6/20,E12000001,North East,7.511050033,19.3058344
1965/6/27,E12000001,North East,7.804256202,17.33567477
1965/7/4,E12000001,North East,4.321658055,21.01960109
1965/7/11,E12000001,North East,4.281749896,16.3680132
1965/7/18,E12000001,North East,3.160867659,17.2724288
1965/7/25,E12000001,North East,8.811887519,19.12181223
1965/8/1,E12000001,North East,4.052705403,16.84038463
1965/8/8,E12000001,North East,5.721967961,18.39491429
1965/8/15,E12000001,North East,4.733784122,20.15248507
1965/8/22,E12000001,North East,6.566010396,18.91572431
1965/8/29,E12000001,North East,3.395440508,18.21320275
1965/9/5,E12000001,North East,5.224027552,14.1858303
1965/9/12,E12000001,North East,2.651598654,14.2434682
1965/9/19,E12000001,North East,4.227605195,18.02909018
1965/9/26,E12000001,North East,7.289035268,16.74487557
1965/10/3,E12000001,North East,5.846629288,14.75577016
1965/10/10,E12000001,North East,6.530486595,20.04375639
1965/10/17,E12000001,North East,2.298824272,14.26534529
1965/10/24,E12000001,North East,1.149877665,12.76764815
1965/10/31,E12000001,North East,3.799023744,14.32814516
1965/11/7,E12000001,North East,-1.319396041,10.11005833
1965/11/14,E12000001,North East,-1.570220929,11.32111189
1965/11/21,E12000001,North East,-4.699136413,4.978299661
1965/11/28,E12000001,North East,-4.319141603,3.383904333
1965/12/5,E12000001,North East,-6.29180158,4.201267512
1965/12/12,E12000001,North East,-2.310555697,8.128701076
1965/12/19,E12000001,North East,0.051868306,11.20724217
1965/12/26,E12000001,North East,-3.148338401,5.489872876
1966/1/2,E12000001,North East,-8.329443282,6.07869962
1966/1/9,E12000001,North East,-5.500431315,7.231206025
1966/1/16,E12000001,North East,-5.017762784,1.961623033
1966/1/23,E12000001,North East,-8.186481416,2.630242642
1966/1/30,E12000001,North East,-1.108245439,10.46800161
1966/2/6,E12000001,North East,-2.465771012,11.44827104
1966/2/13,E12000001,North East,-2.76600714,4.565808828
1966/2/20,E12000001,North East,-6.803556695,6.282475726
1966/2/27,E12000001,North East,1.05749267,9.733324038
1966/3/6,E12000001,North East,0.712983932,10.94695212
1966/3/13,E12000001,North East,-2.817365689,10.57493406
1966/3/20,E12000001,North East,-2.594823206,11.45227746
1966/3/27,E12000001,North East,-2.98612404,10.09451705
1966/4/3,E12000001,North East,-2.207508088,8.798326423
1966/4/10,E12000001,North East,-2.34709607,5.387218603
1966/4/17,E12000001,North East,-2.551770009,3.369311489
1966/4/24,E12000001,North East,-0.694721987,12.70645753
1966/5/1,E12000001,North East,2.892461149,21.92930759
1966/5/8,E12000001,North East,2.753767459,19.2792045
1966/5/15,E12000001,North East,0.887125158,16.12775914
1966/5/22,E12000001,North East,2.144110139,17.02877843
1966/5/29,E12000001,North East,0.770055309,17.52806854
1966/6/5,E12000001,North East,2.888131714,19.51392412
1966/6/12,E12000001,North East,6.672003721,18.07706149
1966/6/19,E12000001,North East,6.128163459,20.70493375
1966/6/26,E12000001,North East,7.719128366,18.24636052
1966/7/3,E12000001,North East,4.61117085,20.04061275
1966/7/10,E12000001,North East,8.005575774,21.59012306
1966/7/17,E12000001,North East,6.067008349,17.8093954
1966/7/24,E12000001,North East,4.105145239,22.62638389
1966/7/31,E12000001,North East,5.774765266,16.48029905
1966/8/7,E12000001,North East,5.553580831,17.03472179
1966/8/14,E12000001,North East,7.589241106,17.70991609
1966/8/21,E12000001,North East,4.149951238,22.44872266
1966/8/28,E12000001,North East,4.457306028,16.1370419
1966/9/4,E12000001,North East,7.961944983,17.97470781
1966/9/11,E12000001,North East,5.707754449,18.0779973
1966/9/18,E12000001,North East,2.298731094,16.81688333
1966/9/25,E12000001,North East,6.289663811,18.85063837
1966/10/2,E12000001,North East,5.331440886,14.21511375
1966/10/9,E12000001,North East,2.737920972,14.86269316
1966/10/16,E12000001,North East,3.723446483,14.72225799
1966/10/23,E12000001,North East,1.397763903,13.28137908
1966/10/30,E12000001,North East,-0.145556216,10.33874811
1966/11/6,E12000001,North East,-1.195557891,9.245658185
1966/11/13,E12000001,North East,-4.668908691,10.46551111
1966/11/20,E12000001,North East,1.679160564,10.11136325
1966/11/27,E12000001,North East,-0.913516466,9.901003609
1966/12/4,E12000001,North East,-1.89279566,6.492366559
1966/12/11,E12000001,North East,-0.371286808,9.679275816
1966/12/18,E12000001,North East,-4.873711632,11.28029533
1966/12/25,E12000001,North East,-5.039015439,9.362116101
1967/1/1,E12000001,North East,-5.274187207,9.824920126
1967/1/8,E12000001,North East,-5.054111215,1.972138053
1967/1/15,E12000001,North East,-2.997539678,8.793174929
1967/1/22,E12000001,North East,-0.776604089,8.332755755
1967/1/29,E12000001,North East,0.071543786,9.741645563
1967/2/5,E12000001,North East,2.975177418,11.43436427
1967/2/12,E12000001,North East,-1.438038629,7.699224693
1967/2/19,E12000001,North East,-3.755231424,6.398653589
1967/2/26,E12000001,North East,-0.569367474,8.577878844
1967/3/5,E12000001,North East,0.519219329,10.6309129
1967/3/12,E12000001,North East,0.845008253,10.19443394
1967/3/19,E12000001,North East,-1.520677305,10.07006264
1967/3/26,E12000001,North East,1.117321128,13.07339653
1967/4/2,E12000001,North East,-5.360004489,9.899219094
1967/4/9,E12000001,North East,1.749464457,10.78813959
1967/4/16,E12000001,North East,1.913079072,16.51993781
1967/4/23,E12000001,North East,-3.266047116,15.3302063
1967/4/30,E12000001,North East,0.159983284,19.37956082
1967/5/7,E12000001,North East,-4.054471702,11.79042785
1967/5/14,E12000001,North East,3.964273617,15.43826472
1967/5/21,E12000001,North East,1.584783231,12.76457467
1967/5/28,E12000001,North East,3.781556304,14.59036764
1967/6/4,E12000001,North East,3.265073622,17.34514983
1967/6/11,E12000001,North East,3.23398392,15.57321856
1967/6/18,E12000001,North East,3.278029057,21.17070471
1967/6/25,E12000001,North East,4.568588499,18.7097418
1967/7/2,E12000001,North East,7.432728519,17.87821877
1967/7/9,E12000001,North East,6.995515512,20.65294556
1967/7/16,E12000001,North East,8.224435002,20.15785506
1967/7/23,E12000001,North East,5.861720694,22.67525513
1967/7/30,E12000001,North East,7.12896931,19.96530142
1967/8/6,E12000001,North East,5.981570094,19.56826344
1967/8/13,E12000001,North East,9.018516894,18.92656852
1967/8/20,E12000001,North East,5.923044378,20.34415736
1967/8/27,E12000001,North East,8.336282881,22.4448167
1967/9/3,E12000001,North East,4.451345274,19.44995669
1967/9/10,E12000001,North East,4.262235954,17.40979167
1967/9/17,E12000001,North East,4.552787736,16.46215385
1967/9/24,E12000001,North East,5.340875975,16.49173699
1967/10/1,E12000001,North East,6.912137322,18.53932794
1967/10/8,E12000001,North East,3.505523387,15.95023871
1967/10/15,E12000001,North East,3.663920851,16.66880123
1967/10/22,E12000001,North East,-0.216555927,13.02143984
1967/10/29,E12000001,North East,2.029991616,12.92140479
1967/11/5,E12000001,North East,0.690321491,8.421331821
1967/11/12,E12000001,North East,-0.887985379,12.52380091
1967/11/19,E12000001,North East,-2.564237411,11.25490318
1967/11/26,E12000001,North East,-3.009486565,8.347373988
1967/12/3,E12000001,North East,-3.667056916,11.96068893
1967/12/10,E12000001,North East,-5.513510259,9.651744353
1967/12/17,E12000001,North East,-4.775441246,8.795431574
1967/12/24,E12000001,North East,-6.928568567,10.91208769
1967/12/31,E12000001,North East,-1.631664627,10.12903494
1968/1/7,E12000001,North East,-6.46222806,3.696698929
1968/1/14,E12000001,North East,-7.109108409,10.56465564
1968/1/21,E12000001,North East,2.159071238,10.67220176
1968/1/28,E12000001,North East,-1.73901269,9.460877804
1968/2/4,E12000001,North East,-6.201917905,10.88448222
1968/2/11,E12000001,North East,-3.603015489,3.960320111
1968/2/18,E12000001,North East,-5.060036041,4.025766028
1968/2/25,E12000001,North East,-5.783538298,5.555156676
1968/3/3,E12000001,North East,-4.307764616,7.257206161
1968/3/10,E12000001,North East,-0.839883485,10.62839549
1968/3/17,E12000001,North East,-1.616571198,10.82589523
1968/3/24,E12000001,North East,-2.342538305,11.16100247
1968/3/31,E12000001,North East,1.680634998,15.30983587
1968/4/7,E12000001,North East,-4.731397003,9.723252793
1968/4/14,E12000001,North East,-5.555813006,10.84003493
1968/4/21,E12000001,North East,2.230712971,14.34582478
1968/4/28,E12000001,North East,2.791440528,18.1036486
