,Year,Region_Name,Region_Code,Week_No,Week_Date,Mortality,min,max,Total_population,_id
699,2018,East Midlands,E12000004,24,2018-06-15,777,7.965364502,23.15673729,"4,804,149",700
700,2018,East Midlands,E12000004,25,2018-06-22,764,7.428519809,23.13424067,"4,804,149",701
701,2018,East Midlands,E12000004,26,2018-06-29,822,7.495849032,26.85457352,"4,804,149",702
702,2018,East Midlands,E12000004,27,2018-07-06,788,9.120413933,27.97388831,"4,804,149",703
703,2018,East Midlands,E12000004,28,2018-07-13,758,10.8682174,27.63107284,"4,804,149",704
704,2018,East Midlands,E12000004,29,2018-07-20,730,11.69645604,28.13658508,"4,804,149",705
705,2018,East Midlands,E12000004,30,2018-07-27,762,12.871453,31.84561962,"4,804,149",706
706,2018,East Midlands,E12000004,31,2018-08-03,830,11.1488163,28.24072209,"4,804,149",707
707,2018,East Midlands,E12000004,32,2018-08-10,793,9.051706395,28.64184054,"4,804,149",708
708,2018,East Midlands,E12000004,33,2018-08-17,742,7.249124615,24.63564794,"4,804,149",709
709,2018,East Midlands,E12000004,34,2018-08-24,780,8.727677969,24.89476712,"4,804,149",710
710,2018,East Midlands,E12000004,35,2018-08-31,630,6.365967164,19.94943233,"4,804,149",711
711,2018,East Midlands,E12000004,36,2018-09-07,804,5.641163103,24.16228945,"4,804,149",712
712,2018,East Midlands,E12000004,37,2018-09-14,814,5.403300449,20.23827923,"4,804,149",713
747,2018,West Midlands,E12000005,20,2018-05-18,1105,2.307500519,21.02974185,"5,900,757",748
748,2018,West Midlands,E12000005,21,2018-05-25,983,4.610881069,22.73333577,"5,900,757",749
749,2018,West Midlands,E12000005,22,2018-06-01,859,11.39776916,23.33028261,"5,900,757",750
750,2018,West Midlands,E12000005,23,2018-06-08,1065,7.045659033,24.03931954,"5,900,757",751
751,2018,West Midlands,E12000005,24,2018-06-15,967,8.032851456,23.16996497,"5,900,757",752
752,2018,West Midlands,E12000005,25,2018-06-22,971,6.4927721,21.93688203,"5,900,757",753
753,2018,West Midlands,E12000005,26,2018-06-29,954,6.843363711,28.28994786,"5,900,757",754
754,2018,West Midlands,E12000005,27,2018-07-06,998,10.04557129,28.37766755,"5,900,757",755
755,2018,West Midlands,E12000005,28,2018-07-13,961,10.37033426,29.01927539,"5,900,757",756
756,2018,West Midlands,E12000005,29,2018-07-20,949,10.3200796,26.62620571,"5,900,757",757
757,2018,West Midlands,E12000005,30,2018-07-27,897,10.88207469,30.13012119,"5,900,757",758
758,2018,West Midlands,E12000005,31,2018-08-03,961,11.52662907,26.13706406,"5,900,757",759
759,2018,West Midlands,E12000005,32,2018-08-10,946,8.575890257,28.12829514,"5,900,757",760
760,2018,West Midlands,E12000005,33,2018-08-17,910,5.846647989,22.49659052,"5,900,757",761
761,2018,West Midlands,E12000005,34,2018-08-24,983,8.612788893,23.74265937,"5,900,757",762
762,2018,West Midlands,E12000005,35,2018-08-31,793,5.70353351,20.57271064,"5,900,757",763
763,2018,West Midlands,E12000005,36,2018-09-07,1005,5.869465565,23.95479715,"5,900,757",764
764,2018,West Midlands,E12000005,37,2018-09-14,956,5.225545353,19.23442449,"5,900,757",765
799,2018,East,E12000006,20,2018-05-18,1125,3.597320011,19.58397728,"6,201,214",800
800,2018,East,E12000006,21,2018-05-25,1053,2.808591641,21.48480168,"6,201,214",801
801,2018,East,E12000006,22,2018-06-01,839,11.61457498,24.22530213,"6,201,214",802
802,2018,East,E12000006,23,2018-06-08,1157,7.114906528,23.57431922,"6,201,214",803
803,2018,East,E12000006,24,2018-06-15,991,6.45093486,22.43821404,"6,201,214",804
804,2018,East,E12000006,25,2018-06-22,985,7.275463647,24.82083534,"6,201,214",805
805,2018,East,E12000006,26,2018-06-29,1011,7.190220418,26.72212247,"6,201,214",806
806,2018,East,E12000006,27,2018-07-06,940,9.797327381,27.95965271,"6,201,214",807
807,2018,East,E12000006,28,2018-07-13,993,11.46414392,27.90949774,"6,201,214",808
808,2018,East,E12000006,29,2018-07-20,953,10.8373075,29.19387226,"6,201,214",809
809,2018,East,E12000006,30,2018-07-27,1008,13.79236147,33.22483519,"6,201,214",810
810,2018,East,E12000006,31,2018-08-03,1010,11.62277784,30.65039142,"6,201,214",811
811,2018,East,E12000006,32,2018-08-10,1028,9.773860788,31.25347813,"6,201,214",812
812,2018,East,E12000006,33,2018-08-17,991,7.752538107,25.0969495,"6,201,214",813
813,2018,East,E12000006,34,2018-08-24,993,9.584048566,25.80992691,"6,201,214",814
814,2018,East,E12000006,35,2018-08-31,877,7.237948198,20.52527391,"6,201,214",815
815,2018,East,E12000006,36,2018-09-07,996,6.728141594,23.30379116,"6,201,214",816
816,2018,East,E12000006,37,2018-09-14,999,5.335436456,22.68924076,"6,201,214",817
851,2018,London,E12000007,20,2018-05-18,913,3.999092414,22.56613806,"8,908,081",852
852,2018,London,E12000007,21,2018-05-25,932,5.269942431,22.56706145,"8,908,081",853
853,2018,London,E12000007,22,2018-06-01,784,12.78775964,26.82838719,"8,908,081",854
854,2018,London,E12000007,23,2018-06-08,890,8.698772112,26.10493821,"8,908,081",855
855,2018,London,E12000007,24,2018-06-15,921,7.412172515,23.97483552,"8,908,081",856
856,2018,London,E12000007,25,2018-06-22,855,8.237145217,25.1716095,"8,908,081",857
857,2018,London,E12000007,26,2018-06-29,824,9.504398424,29.01967122,"8,908,081",858
858,2018,London,E12000007,27,2018-07-06,814,12.89496279,29.8326637,"8,908,081",859
859,2018,London,E12000007,28,2018-07-13,941,12.44523076,30.42361825,"8,908,081",860
860,2018,London,E12000007,29,2018-07-20,905,12.79264785,29.96443512,"8,908,081",861
861,2018,London,E12000007,30,2018-07-27,955,14.97395043,34.23097083,"8,908,081",862
862,2018,London,E12000007,31,2018-08-03,883,12.08245173,32.17375298,"8,908,081",863
863,2018,London,E12000007,32,2018-08-10,947,9.851162566,31.6498898,"8,908,081",864
864,2018,London,E12000007,33,2018-08-17,870,8.214450442,25.26536892,"8,908,081",865
865,2018,London,E12000007,34,2018-08-24,808,10.42894222,26.36184346,"8,908,081",866
866,2018,London,E12000007,35,2018-08-31,741,7.683323608,21.63632909,"8,908,081",867
867,2018,London,E12000007,36,2018-09-07,904,8.07236949,23.99957699,"8,908,081",868
868,2018,London,E12000007,37,2018-09-14,834,6.099338463,23.52252193,"8,908,081",869
903,2018,South East,E12000008,20,2018-05-18,1511,2.840349565,22.29252208,"9,133,625",904
904,2018,South East,E12000008,21,2018-05-25,1512,3.944770903,22.21337172,"9,133,625",905
905,2018,South East,E12000008,22,2018-06-01,1187,12.41327674,25.14781677,"9,133,625",906
906,2018,South East,E12000008,23,2018-06-08,1435,7.980383698,24.79579949,"9,133,625",907
907,2018,South East,E12000008,24,2018-06-15,1442,6.679199899,23.21354948,"9,133,625",908
908,2018,South East,E12000008,25,2018-06-22,1448,6.345654996,22.52588298,"9,133,625",909
909,2018,South East,E12000008,26,2018-06-29,1408,7.538854508,27.00209122,"9,133,625",910
910,2018,South East,E12000008,27,2018-07-06,1426,11.82610483,29.28413898,"9,133,625",911
911,2018,South East,E12000008,28,2018-07-13,1403,10.88983795,29.56002531,"9,133,625",912
912,2018,South East,E12000008,29,2018-07-20,1373,11.23556844,27.99024316,"9,133,625",913
913,2018,South East,E12000008,30,2018-07-27,1374,14.36850771,31.97145426,"9,133,625",914
914,2018,South East,E12000008,31,2018-08-03,1396,10.90503833,29.9964429,"9,133,625",915
915,2018,South East,E12000008,32,2018-08-10,1453,8.926171017,29.43340454,"9,133,625",916
916,2018,South East,E12000008,33,2018-08-17,1361,6.573668405,23.73808437,"9,133,625",917
917,2018,South East,E12000008,34,2018-08-24,1392,9.221991005,24.47203269,"9,133,625",918
918,2018,South East,E12000008,35,2018-08-31,1170,6.586173251,21.06796865,"9,133,625",919
919,2018,South East,E12000008,36,2018-09-07,1464,6.781092429,23.38563339,"9,133,625",920
920,2018,South East,E12000008,37,2018-09-14,1440,5.349893306,22.02460414,"9,133,625",921
955,2018,South West,E12000009,20,2018-05-18,1068,3.467866479,19.65135064,"5,599,735",956
956,2018,South West,E12000009,21,2018-05-25,997,4.90617526,22.03186482,"5,599,735",957
957,2018,South West,E12000009,22,2018-06-01,830,11.09678587,22.92474287,"5,599,735",958
958,2018,South West,E12000009,23,2018-06-08,1057,9.65806011,23.89288538,"5,599,735",959
959,2018,South West,E12000009,24,2018-06-15,1085,8.681299102,23.96712827,"5,599,735",960
960,2018,South West,E12000009,25,2018-06-22,1019,5.831844436,21.59863328,"5,599,735",961
961,2018,South West,E12000009,26,2018-06-29,983,7.722384996,27.347576,"5,599,735",962
962,2018,South West,E12000009,27,2018-07-06,991,12.15417512,28.50480262,"5,599,735",963
963,2018,South West,E12000009,28,2018-07-13,1025,12.29158994,28.72723548,"5,599,735",964
964,2018,South West,E12000009,29,2018-07-20,971,10.65196903,25.83455214,"5,599,735",965
965,2018,South West,E12000009,30,2018-07-27,941,11.37614715,28.17307622,"5,599,735",966
966,2018,South West,E12000009,31,2018-08-03,957,11.31971398,26.30029105,"5,599,735",967
967,2018,South West,E12000009,32,2018-08-10,997,9.796088516,26.57808132,"5,599,735",968
968,2018,South West,E12000009,33,2018-08-17,902,7.65123746,22.00892287,"5,599,735",969
969,2018,South West,E12000009,34,2018-08-24,900,9.876109085,22.31547963,"5,599,735",970
970,2018,South West,E12000009,35,2018-08-31,845,6.964531964,20.70771693,"5,599,735",971
971,2018,South West,E12000009,36,2018-09-07,1000,7.259042355,22.85493948,"5,599,735",972
972,2018,South West,E12000009,37,2018-09-14,986,5.42215502,20.47689633,"5,599,735",973
1007,2018,Wales,W92000004,20,2018-05-18,667,1.771797389,18.48965038,"3,138,631",1008
1008,2018,Wales,W92000004,21,2018-05-25,603,3.840828683,20.54274387,"3,138,631",1009
1009,2018,Wales,W92000004,22,2018-06-01,538,11.52709692,22.1097722,"3,138,631",1010
1010,2018,Wales,W92000004,23,2018-06-08,607,8.513289681,22.10100387,"3,138,631",1011
1011,2018,Wales,W92000004,24,2018-06-15,561,8.198292029,21.95906549,"3,138,631",1012
1012,2018,Wales,W92000004,25,2018-06-22,562,5.381004996,18.44826479,"3,138,631",1013
1013,2018,Wales,W92000004,26,2018-06-29,599,6.03155072,28.13829061,"3,138,631",1014
1014,2018,Wales,W92000004,27,2018-07-06,625,10.03910402,26.74174713,"3,138,631",1015
1015,2018,Wales,W92000004,28,2018-07-13,583,10.9337768,27.20184354,"3,138,631",1016
1016,2018,Wales,W92000004,29,2018-07-20,548,8.645142355,23.35644395,"3,138,631",1017
1017,2018,Wales,W92000004,30,2018-07-27,560,8.254171175,25.99376732,"3,138,631",1018
1018,2018,Wales,W92000004,31,2018-08-03,574,11.05742581,21.83026779,"3,138,631",1019
1019,2018,Wales,W92000004,32,2018-08-10,537,7.998042241,25.17772516,"3,138,631",1020
1020,2018,Wales,W92000004,33,2018-08-17,518,6.13050178,20.07723889,"3,138,631",1021
1021,2018,Wales,W92000004,34,2018-08-24,565,9.260996675,20.45887794,"3,138,631",1022
1022,2018,Wales,W92000004,35,2018-08-31,511,5.140462475,19.65492854,"3,138,631",1023
1023,2018,Wales,W92000004,36,2018-09-07,594,6.066282132,21.4057911,"3,138,631",1024
1024,2018,Wales,W92000004,37,2018-09-14,579,5.325145546,16.81181279,"3,138,631",1025
19,2019,North East,E12000001,20,2019-05-17,548,0.040725171,20.06458148,"2,669,941",20
20,2019,North East,E12000001,21,2019-05-24,530,3.340496688,17.85646458,"2,669,941",21
21,2019,North East,E12000001,22,2019-05-31,436,2.987646773,16.94449873,"2,669,941",22
22,2019,North East,E12000001,23,2019-06-07,554,4.056604631,19.08009045,"2,669,941",23
23,2019,North East,E12000001,24,2019-06-14,507,3.355477991,15.92172574,"2,669,941",24
24,2019,North East,E12000001,25,2019-06-21,478,4.471812501,18.39363689,"2,669,941",25
25,2019,North East,E12000001,26,2019-06-28,475,4.269569154,20.83445524,"2,669,941",26
26,2019,North East,E12000001,27,2019-07-05,437,5.796489122,24.9252292,"2,669,941",27
27,2019,North East,E12000001,28,2019-07-12,458,5.263457101,21.36100817,"2,669,941",28
28,2019,North East,E12000001,29,2019-07-19,478,8.278349798,22.88223248,"2,669,941",29
29,2019,North East,E12000001,30,2019-07-26,534,9.252762695,29.46609146,"2,669,941",30
30,2019,North East,E12000001,31,2019-08-02,536,10.32591801,20.93912569,"2,669,941",31
31,2019,North East,E12000001,32,2019-08-09,530,10.88636947,23.08043493,"2,669,941",32
32,2019,North East,E12000001,33,2019-08-16,497,7.480452304,19.1993095,"2,669,941",33
33,2019,North East,E12000001,34,2019-08-23,505,8.222546892,21.80436102,"2,669,941",34
34,2019,North East,E12000001,35,2019-08-30,466,8.751606902,26.80148961,"2,669,941",35
35,2019,North East,E12000001,36,2019-09-06,473,5.340959976,17.473188,"2,669,941",36
36,2019,North East,E12000001,37,2019-09-13,482,2.340265828,17.71787156,"2,669,941",37
71,2019,North West,E12000002,20,2019-05-17,1402,0.943471445,20.54875265,"7,341,196",72
72,2019,North West,E12000002,21,2019-05-24,1397,5.066181291,16.88925043,"7,341,196",73
73,2019,North West,E12000002,22,2019-05-31,1176,3.523073067,17.73836289,"7,341,196",74
74,2019,North West,E12000002,23,2019-06-07,1349,5.761685179,18.37446636,"7,341,196",75
75,2019,North West,E12000002,24,2019-06-14,1313,3.939505856,16.90082981,"7,341,196",76
76,2019,North West,E12000002,25,2019-06-21,1344,6.470858068,17.98025583,"7,341,196",77
77,2019,North West,E12000002,26,2019-06-28,1250,4.973435585,23.53973258,"7,341,196",78
78,2019,North West,E12000002,27,2019-07-05,1269,5.6622715,25.88491212,"7,341,196",79
79,2019,North West,E12000002,28,2019-07-12,1272,8.321536821,20.39437043,"7,341,196",80
80,2019,North West,E12000002,29,2019-07-19,1287,9.278713674,22.63274165,"7,341,196",81
81,2019,North West,E12000002,30,2019-07-26,1237,11.92753306,30.99684904,"7,341,196",82
82,2019,North West,E12000002,31,2019-08-02,1234,11.27287939,21.68596483,"7,341,196",83
83,2019,North West,E12000002,32,2019-08-09,1149,11.91973692,23.05029907,"7,341,196",84
84,2019,North West,E12000002,33,2019-08-16,1237,8.651578308,17.93024885,"7,341,196",85
85,2019,North West,E12000002,34,2019-08-23,1203,10.86015522,21.28920859,"7,341,196",86
86,2019,North West,E12000002,35,2019-08-30,1153,9.675613196,28.12275191,"7,341,196",87
87,2019,North West,E12000002,36,2019-09-06,1248,6.879096476,17.46185779,"7,341,196",88
88,2019,North West,E12000002,37,2019-09-13,1328,3.58347894,17.56398705,"7,341,196",89
123,2019,Yorkshire and The Humber,E12000003,20,2019-05-17,980,1.472107356,19.6895805,"5,502,967",124
124,2019,Yorkshire and The Humber,E12000003,21,2019-05-24,1024,5.051322484,18.54700871,"5,502,967",125
125,2019,Yorkshire and The Humber,E12000003,22,2019-05-31,782,3.99672142,20.29383021,"5,502,967",126
126,2019,Yorkshire and The Humber,E12000003,23,2019-06-07,1025,5.425864101,21.07357022,"5,502,967",127
127,2019,Yorkshire and The Humber,E12000003,24,2019-06-14,889,5.889126138,17.07508076,"5,502,967",128
128,2019,Yorkshire and The Humber,E12000003,25,2019-06-21,931,6.486745979,19.36318424,"5,502,967",129
129,2019,Yorkshire and The Humber,E12000003,26,2019-06-28,984,5.525290723,20.6052765,"5,502,967",130
130,2019,Yorkshire and The Humber,E12000003,27,2019-07-05,896,6.832877161,27.15614799,"5,502,967",131
131,2019,Yorkshire and The Humber,E12000003,28,2019-07-12,932,7.688930644,22.88405158,"5,502,967",132
132,2019,Yorkshire and The Humber,E12000003,29,2019-07-19,841,8.451315826,23.98160259,"5,502,967",133
133,2019,Yorkshire and The Humber,E12000003,30,2019-07-26,895,10.30089792,32.59504346,"5,502,967",134
134,2019,Yorkshire and The Humber,E12000003,31,2019-08-02,936,13.01701454,22.99918632,"5,502,967",135
135,2019,Yorkshire and The Humber,E12000003,32,2019-08-09,867,11.482907,24.07219443,"5,502,967",136
136,2019,Yorkshire and The Humber,E12000003,33,2019-08-16,857,8.308183902,19.905563,"5,502,967",137
137,2019,Yorkshire and The Humber,E12000003,34,2019-08-23,927,9.855137884,24.62746726,"5,502,967",138
138,2019,Yorkshire and The Humber,E12000003,35,2019-08-30,832,8.631977406,28.3586826,"5,502,967",139
139,2019,Yorkshire and The Humber,E12000003,36,2019-09-06,937,6.790850559,19.79464329,"5,502,967",140
140,2019,Yorkshire and The Humber,E12000003,37,2019-09-13,916,3.557829297,20.86562693,"5,502,967",141
175,2019,East Midlands,E12000004,20,2019-05-17,887,1.854948874,18.42085832,"4,835,928",176
176,2019,East Midlands,E12000004,21,2019-05-24,888,6.070957608,20.88533222,"4,835,928",177
177,2019,East Midlands,E12000004,22,2019-05-31,699,4.457559064,22.17553726,"4,835,928",178
178,2019,East Midlands,E12000004,23,2019-06-07,880,6.529203982,23.81900279,"4,835,928",179
179,2019,East Midlands,E12000004,24,2019-06-14,817,6.693770192,18.38703999,"4,835,928",180
180,2019,East Midlands,E12000004,25,2019-06-21,751,6.717195573,20.20550352,"4,835,928",181
181,2019,East Midlands,E12000004,26,2019-06-28,790,7.895367567,22.50433099,"4,835,928",182
182,2019,East Midlands,E12000004,27,2019-07-05,750,7.730970004,29.7415643,"4,835,928",183
183,2019,East Midlands,E12000004,28,2019-07-12,747,9.854567196,23.76866224,"4,835,928",184
184,2019,East Midlands,E12000004,29,2019-07-19,809,9.220884756,24.82338877,"4,835,928",185
185,2019,East Midlands,E12000004,30,2019-07-26,774,10.854477,35.04380663,"4,835,928",186
186,2019,East Midlands,E12000004,31,2019-08-02,782,12.83184737,24.48040153,"4,835,928",187
187,2019,East Midlands,E12000004,32,2019-08-09,795,11.47977996,24.98794152,"4,835,928",188
188,2019,East Midlands,E12000004,33,2019-08-16,749,8.678203961,21.25060829,"4,835,928",189
189,2019,East Midlands,E12000004,34,2019-08-23,726,8.900093234,25.58248566,"4,835,928",190
190,2019,East Midlands,E12000004,35,2019-08-30,697,9.080470634,30.28020425,"4,835,928",191
191,2019,East Midlands,E12000004,36,2019-09-06,867,7.950112784,21.88091149,"4,835,928",192
192,2019,East Midlands,E12000004,37,2019-09-13,774,4.251606421,22.96911333,"4,835,928",193
227,2019,West Midlands,E12000005,20,2019-05-17,1082,0.94434219,19.25683267,"5,934,037",228
228,2019,West Midlands,E12000005,21,2019-05-24,1070,5.078915382,20.39017757,"5,934,037",229
229,2019,West Midlands,E12000005,22,2019-05-31,840,4.082350554,21.23142385,"5,934,037",230
230,2019,West Midlands,E12000005,23,2019-06-07,1082,5.896808547,22.95786783,"5,934,037",231
231,2019,West Midlands,E12000005,24,2019-06-14,950,4.904328237,17.43643551,"5,934,037",232
232,2019,West Midlands,E12000005,25,2019-06-21,938,6.921997524,19.08895418,"5,934,037",233
233,2019,West Midlands,E12000005,26,2019-06-28,1013,6.090592174,23.98730141,"5,934,037",234
234,2019,West Midlands,E12000005,27,2019-07-05,940,6.770674207,29.72640203,"5,934,037",235
235,2019,West Midlands,E12000005,28,2019-07-12,949,8.827579576,22.33559339,"5,934,037",236
236,2019,West Midlands,E12000005,29,2019-07-19,962,8.672524455,24.07783913,"5,934,037",237
237,2019,West Midlands,E12000005,30,2019-07-26,882,11.77580543,32.61420569,"5,934,037",238
238,2019,West Midlands,E12000005,31,2019-08-02,929,11.48631069,24.14075329,"5,934,037",239
239,2019,West Midlands,E12000005,32,2019-08-09,953,11.70830028,23.69003495,"5,934,037",240
240,2019,West Midlands,E12000005,33,2019-08-16,969,8.515795855,19.69250105,"5,934,037",241
241,2019,West Midlands,E12000005,34,2019-08-23,918,9.226761962,24.37883105,"5,934,037",242
242,2019,West Midlands,E12000005,35,2019-08-30,826,7.70246723,29.306424,"5,934,037",243
243,2019,West Midlands,E12000005,36,2019-09-06,939,7.887566317,19.92062061,"5,934,037",244
244,2019,West Midlands,E12000005,37,2019-09-13,1001,3.235171995,21.29331429,"5,934,037",245
279,2019,East,E12000006,20,2019-05-17,1112,1.809888047,17.77333204,"6,236,072",280
280,2019,East,E12000006,21,2019-05-24,1097,5.718260631,22.00122445,"6,236,072",281
281,2019,East,E12000006,22,2019-05-31,842,6.443919479,23.09390754,"6,236,072",282
282,2019,East,E12000006,23,2019-06-07,982,7.929852671,26.7037327,"6,236,072",283
283,2019,East,E12000006,24,2019-06-14,1012,6.873303268,19.37673465,"6,236,072",284
284,2019,East,E12000006,25,2019-06-21,1011,8.397590256,21.73851312,"6,236,072",285
285,2019,East,E12000006,26,2019-06-28,1028,9.194057133,25.43539482,"6,236,072",286
286,2019,East,E12000006,27,2019-07-05,981,7.618335812,29.46910124,"6,236,072",287
287,2019,East,E12000006,28,2019-07-12,995,9.774748826,25.12736275,"6,236,072",288
288,2019,East,E12000006,29,2019-07-19,994,8.661161787,25.76506617,"6,236,072",289
289,2019,East,E12000006,30,2019-07-26,1024,10.93608443,35.56368992,"6,236,072",290
290,2019,East,E12000006,31,2019-08-02,988,12.04906383,25.31478047,"6,236,072",291
291,2019,East,E12000006,32,2019-08-09,1026,11.34738798,26.21606928,"6,236,072",292
292,2019,East,E12000006,33,2019-08-16,933,7.900537758,22.52664073,"6,236,072",293
293,2019,East,E12000006,34,2019-08-23,964,9.00560777,26.62264364,"6,236,072",294
294,2019,East,E12000006,35,2019-08-30,838,10.77414739,31.50723359,"6,236,072",295
295,2019,East,E12000006,36,2019-09-06,1115,6.571894414,24.02163173,"6,236,072",296
296,2019,East,E12000006,37,2019-09-13,1088,6.327752837,24.70082416,"6,236,072",297
331,2019,London,E12000007,20,2019-05-17,927,3.123366543,19.47048142,"8,961,989",332
332,2019,London,E12000007,21,2019-05-24,876,7.197255257,23.62280168,"8,961,989",333
333,2019,London,E12000007,22,2019-05-31,809,8.040629809,23.46268091,"8,961,989",334
334,2019,London,E12000007,23,2019-06-07,919,8.170395068,26.44109391,"8,961,989",335
335,2019,London,E12000007,24,2019-06-14,900,7.371786586,19.32600582,"8,961,989",336
336,2019,London,E12000007,25,2019-06-21,900,8.730631252,21.63404443,"8,961,989",337
337,2019,London,E12000007,26,2019-06-28,892,9.473904778,24.82393864,"8,961,989",338
338,2019,London,E12000007,27,2019-07-05,833,9.942357403,32.56319762,"8,961,989",339
339,2019,London,E12000007,28,2019-07-12,875,12.20041891,25.9307341,"8,961,989",340
340,2019,London,E12000007,29,2019-07-19,829,10.23888813,26.37011309,"8,961,989",341
341,2019,London,E12000007,30,2019-07-26,833,12.31614954,36.72770101,"8,961,989",342
342,2019,London,E12000007,31,2019-08-02,911,12.06764752,25.22357243,"8,961,989",343
343,2019,London,E12000007,32,2019-08-09,891,12.75235369,25.9607193,"8,961,989",344
344,2019,London,E12000007,33,2019-08-16,892,9.20363426,22.62069937,"8,961,989",345
345,2019,London,E12000007,34,2019-08-23,826,9.284169733,26.56246502,"8,961,989",346
346,2019,London,E12000007,35,2019-08-30,784,11.55930187,32.26712583,"8,961,989",347
347,2019,London,E12000007,36,2019-09-06,976,6.925403779,23.50885311,"8,961,989",348
348,2019,London,E12000007,37,2019-09-13,916,5.802854693,24.69361464,"8,961,989",349
383,2019,South East,E12000008,20,2019-05-17,1570,2.081702834,18.89787073,"9,180,135",384
384,2019,South East,E12000008,21,2019-05-24,1620,5.809808916,21.75843866,"9,180,135",385
385,2019,South East,E12000008,22,2019-05-31,1252,6.140689288,21.61031346,"9,180,135",386
386,2019,South East,E12000008,23,2019-06-07,1516,7.25249623,24.50249463,"9,180,135",387
387,2019,South East,E12000008,24,2019-06-14,1452,6.542307098,18.04352428,"9,180,135",388
388,2019,South East,E12000008,25,2019-06-21,1510,7.657399891,20.03853094,"9,180,135",389
389,2019,South East,E12000008,26,2019-06-28,1481,7.232639325,24.80109143,"9,180,135",390
390,2019,South East,E12000008,27,2019-07-05,1431,8.273204365,30.86682116,"9,180,135",391
391,2019,South East,E12000008,28,2019-07-12,1357,10.22931322,24.67133326,"9,180,135",392
392,2019,South East,E12000008,29,2019-07-19,1328,8.738915852,24.26531438,"9,180,135",393
393,2019,South East,E12000008,30,2019-07-26,1376,10.84599281,34.23927797,"9,180,135",394
394,2019,South East,E12000008,31,2019-08-02,1424,10.83723559,24.69252564,"9,180,135",395
395,2019,South East,E12000008,32,2019-08-09,1334,11.49881887,24.61272548,"9,180,135",396
396,2019,South East,E12000008,33,2019-08-16,1355,8.551592152,21.87475552,"9,180,135",397
397,2019,South East,E12000008,34,2019-08-23,1389,8.297311935,24.99755559,"9,180,135",398
398,2019,South East,E12000008,35,2019-08-30,1245,9.962919587,30.35231785,"9,180,135",399
399,2019,South East,E12000008,36,2019-09-06,1518,6.033761241,22.15113451,"9,180,135",400
400,2019,South East,E12000008,37,2019-09-13,1399,4.292557319,22.67006138,"9,180,135",401
435,2019,South West,E12000009,20,2019-05-17,1078,2.949716115,18.48379879,"5,624,696",436
436,2019,South West,E12000009,21,2019-05-24,1126,5.857056031,19.48587665,"5,624,696",437
437,2019,South West,E12000009,22,2019-05-31,886,6.228864192,20.34177877,"5,624,696",438
438,2019,South West,E12000009,23,2019-06-07,1182,5.417291892,22.9175592,"5,624,696",439
439,2019,South West,E12000009,24,2019-06-14,986,6.413755556,16.81497565,"5,624,696",440
440,2019,South West,E12000009,25,2019-06-21,1032,7.926082332,18.83866048,"5,624,696",441
441,2019,South West,E12000009,26,2019-06-28,1005,5.873928597,25.16115222,"5,624,696",442
442,2019,South West,E12000009,27,2019-07-05,962,8.675708878,25.9982604,"5,624,696",443
443,2019,South West,E12000009,28,2019-07-12,972,10.36853798,23.76375903,"5,624,696",444
444,2019,South West,E12000009,29,2019-07-19,981,10.11248997,23.48214286,"5,624,696",445
445,2019,South West,E12000009,30,2019-07-26,982,11.77901367,28.92171282,"5,624,696",446
446,2019,South West,E12000009,31,2019-08-02,926,10.51102598,24.30630359,"5,624,696",447
447,2019,South West,E12000009,32,2019-08-09,1010,11.15541895,22.57947836,"5,624,696",448
448,2019,South West,E12000009,33,2019-08-16,978,10.20708603,20.05901824,"5,624,696",449
449,2019,South West,E12000009,34,2019-08-23,963,9.545591865,23.52521791,"5,624,696",450
450,2019,South West,E12000009,35,2019-08-30,814,8.215447115,26.78143354,"5,624,696",451
451,2019,South West,E12000009,36,2019-09-06,1014,8.36059645,19.83801227,"5,624,696",452
452,2019,South West,E12000009,37,2019-09-13,1020,5.30060898,20.75805186,"5,624,696",453
487,2019,Wales,W92000004,20,2019-05-17,658,0.194036239,19.09814299,"3,152,879",488
488,2019,Wales,W92000004,21,2019-05-24,627,4.017459368,17.35639776,"3,152,879",489
489,2019,Wales,W92000004,22,2019-05-31,518,4.465378895,18.04751232,"3,152,879",490
490,2019,Wales,W92000004,23,2019-06-07,626,4.507999842,20.29056028,"3,152,879",491
491,2019,Wales,W92000004,24,2019-06-14,598,4.141744488,16.079013,"3,152,879",492
492,2019,Wales,W92000004,25,2019-06-21,542,7.306539392,17.58193743,"3,152,879",493
493,2019,Wales,W92000004,26,2019-06-28,564,4.543373554,25.24896784,"3,152,879",494
494,2019,Wales,W92000004,27,2019-07-05,534,5.938763273,23.62979239,"3,152,879",495
495,2019,Wales,W92000004,28,2019-07-12,588,7.201259987,20.61038542,"3,152,879",496
496,2019,Wales,W92000004,29,2019-07-19,553,8.536539476,22.27670106,"3,152,879",497
497,2019,Wales,W92000004,30,2019-07-26,543,12.10106171,28.12799674,"3,152,879",498
498,2019,Wales,W92000004,31,2019-08-02,570,10.33035852,23.15777693,"3,152,879",499
499,2019,Wales,W92000004,32,2019-08-09,542,12.07664694,22.21129143,"3,152,879",500
500,2019,Wales,W92000004,33,2019-08-16,589,8.276290014,17.89792954,"3,152,879",501
501,2019,Wales,W92000004,34,2019-08-23,553,9.567500627,22.0816249,"3,152,879",502
502,2019,Wales,W92000004,35,2019-08-30,558,8.389095773,25.95143363,"3,152,879",503
