,Year,Region_Name,Region_Code,Week_No,Week_Date,Mortality,min,max,Total_population,_id
4690,2010,North East,E12000001,1,2010-01-08,648,-10.09281013,1.24554766,"2,586,868",4691
4691,2010,North East,E12000001,2,2010-01-15,612,-9.0358449,4.67375265,"2,586,868",4692
4692,2010,North East,E12000001,3,2010-01-22,550,-2.679860161,7.024309873,"2,586,868",4693
4693,2010,North East,E12000001,4,2010-01-29,555,0.105802748,8.385397263,"2,586,868",4694
4694,2010,North East,E12000001,5,2010-02-05,556,-4.664765662,5.340146707,"2,586,868",4695
4695,2010,North East,E12000001,6,2010-02-12,553,-4.559853985,5.402183698,"2,586,868",4696
4696,2010,North East,E12000001,7,2010-02-19,521,-3.416891127,5.1141159,"2,586,868",4697
4697,2010,North East,E12000001,8,2010-02-26,471,-5.373261465,4.497742315,"2,586,868",4698
4698,2010,North East,E12000001,9,2010-03-05,535,-3.906109387,7.478858357,"2,586,868",4699
4699,2010,North East,E12000001,10,2010-03-12,512,-3.376102936,8.367473024,"2,586,868",4700
4735,2010,North East,E12000001,46,2010-11-19,498,-1.181207398,8.190990776,"2,586,868",4736
4736,2010,North East,E12000001,47,2010-11-26,463,-5.125591034,6.620684059,"2,586,868",4737
4737,2010,North East,E12000001,48,2010-12-03,458,-11.9955226,1.389273458,"2,586,868",4738
4738,2010,North East,E12000001,49,2010-12-10,549,-10.68304623,6.663579011,"2,586,868",4739
4739,2010,North East,E12000001,50,2010-12-17,558,-5.944890912,6.921443721,"2,586,868",4740
4740,2010,North East,E12000001,51,2010-12-24,616,-11.35247914,0.289055948,"2,586,868",4741
4742,2010,North West,E12000002,1,2010-01-08,1686,-10.03889348,2.18930857,"7,019,921",4743
4743,2010,North West,E12000002,2,2010-01-15,1772,-8.361896954,6.458555093,"7,019,921",4744
4744,2010,North West,E12000002,3,2010-01-22,1576,1.199999861,7.526416173,"7,019,921",4745
4745,2010,North West,E12000002,4,2010-01-29,1495,0.18791712,7.768949846,"7,019,921",4746
4746,2010,North West,E12000002,5,2010-02-05,1385,-4.194664002,7.273674912,"7,019,921",4747
4747,2010,North West,E12000002,6,2010-02-12,1402,-5.02472224,6.753326821,"7,019,921",4748
4748,2010,North West,E12000002,7,2010-02-19,1371,-3.716416269,5.487442855,"7,019,921",4749
4749,2010,North West,E12000002,8,2010-02-26,1363,-4.230864106,6.605855049,"7,019,921",4750
4750,2010,North West,E12000002,9,2010-03-05,1417,-3.836042263,7.438824533,"7,019,921",4751
4751,2010,North West,E12000002,10,2010-03-12,1390,-5.606996588,8.584059353,"7,019,921",4752
4787,2010,North West,E12000002,46,2010-11-19,1306,-1.64063213,8.937495548,"7,019,921",4788
4788,2010,North West,E12000002,47,2010-11-26,1356,-4.810884229,7.367576872,"7,019,921",4789
4789,2010,North West,E12000002,48,2010-12-03,1343,-10.40212272,1.517694333,"7,019,921",4790
4790,2010,North West,E12000002,49,2010-12-10,1413,-9.208042395,7.183514068,"7,019,921",4791
4791,2010,North West,E12000002,50,2010-12-17,1509,-5.421965237,7.16224183,"7,019,921",4792
4792,2010,North West,E12000002,51,2010-12-24,1605,-11.25968205,-0.179860483,"7,019,921",4793
4794,2010,Yorkshire and The Humber,E12000003,1,2010-01-08,1317,-7.360206233,1.571704905,"5,254,788",4795
4795,2010,Yorkshire and The Humber,E12000003,2,2010-01-15,1163,-6.49727377,4.964705161,"5,254,788",4796
4796,2010,Yorkshire and The Humber,E12000003,3,2010-01-22,1133,-1.102268213,7.864893269,"5,254,788",4797
4797,2010,Yorkshire and The Humber,E12000003,4,2010-01-29,1031,0.025568969,7.875258124,"5,254,788",4798
4798,2010,Yorkshire and The Humber,E12000003,5,2010-02-05,987,-3.856386856,5.684506393,"5,254,788",4799
4799,2010,Yorkshire and The Humber,E12000003,6,2010-02-12,941,-2.554399198,5.218997449,"5,254,788",4800
4800,2010,Yorkshire and The Humber,E12000003,7,2010-02-19,960,-2.948312094,5.502088599,"5,254,788",4801
4801,2010,Yorkshire and The Humber,E12000003,8,2010-02-26,1040,-3.874172899,5.692593703,"5,254,788",4802
4802,2010,Yorkshire and The Humber,E12000003,9,2010-03-05,952,-2.938473353,7.994237056,"5,254,788",4803
4803,2010,Yorkshire and The Humber,E12000003,10,2010-03-12,984,-5.599828935,8.497150663,"5,254,788",4804
4839,2010,Yorkshire and The Humber,E12000003,46,2010-11-19,940,-0.937928676,8.958114239,"5,254,788",4840
4840,2010,Yorkshire and The Humber,E12000003,47,2010-11-26,960,-3.491723364,7.45158031,"5,254,788",4841
4841,2010,Yorkshire and The Humber,E12000003,48,2010-12-03,888,-11.06730701,1.526845287,"5,254,788",4842
4842,2010,Yorkshire and The Humber,E12000003,49,2010-12-10,1220,-11.02964534,6.793728091,"5,254,788",4843
4843,2010,Yorkshire and The Humber,E12000003,50,2010-12-17,1097,-4.944156475,6.947904749,"5,254,788",4844
4844,2010,Yorkshire and The Humber,E12000003,51,2010-12-24,1098,-11.56552353,0.727537585,"5,254,788",4845
4846,2010,East Midlands,E12000004,1,2010-01-08,1091,-6.522465421,2.339459848,"4,507,071",4847
4847,2010,East Midlands,E12000004,2,2010-01-15,1098,-5.07394191,5.193651298,"4,507,071",4848
4848,2010,East Midlands,E12000004,3,2010-01-22,963,0.312065829,8.558369319,"4,507,071",4849
4849,2010,East Midlands,E12000004,4,2010-01-29,938,-1.002776267,7.593177721,"4,507,071",4850
4850,2010,East Midlands,E12000004,5,2010-02-05,874,-3.444488786,8.267883571,"4,507,071",4851
4851,2010,East Midlands,E12000004,6,2010-02-12,858,-1.751353543,5.327939673,"4,507,071",4852
4852,2010,East Midlands,E12000004,7,2010-02-19,802,-1.105045427,6.503263482,"4,507,071",4853
4853,2010,East Midlands,E12000004,8,2010-02-26,880,-2.961538177,8.255184142,"4,507,071",4854
4854,2010,East Midlands,E12000004,9,2010-03-05,778,-3.259112847,8.476341508,"4,507,071",4855
4855,2010,East Midlands,E12000004,10,2010-03-12,800,-5.818733174,8.095165056,"4,507,071",4856
4891,2010,East Midlands,E12000004,46,2010-11-19,807,-1.289200513,10.17496997,"4,507,071",4892
4892,2010,East Midlands,E12000004,47,2010-11-26,851,-3.29859644,7.480735516,"4,507,071",4893
4893,2010,East Midlands,E12000004,48,2010-12-03,750,-8.485797745,1.337010837,"4,507,071",4894
4894,2010,East Midlands,E12000004,49,2010-12-10,896,-10.86184376,6.386482505,"4,507,071",4895
4895,2010,East Midlands,E12000004,50,2010-12-17,913,-4.886698249,7.570662093,"4,507,071",4896
4896,2010,East Midlands,E12000004,51,2010-12-24,971,-10.24583629,1.285505395,"4,507,071",4897
4898,2010,West Midlands,E12000005,1,2010-01-08,1370,-9.770476241,4.207463247,"5,565,866",4899
4899,2010,West Midlands,E12000005,2,2010-01-15,1258,-6.286552743,5.922978127,"5,565,866",4900
4900,2010,West Midlands,E12000005,3,2010-01-22,1216,-0.186488722,8.839667958,"5,565,866",4901
4901,2010,West Midlands,E12000005,4,2010-01-29,1106,-1.357550063,7.801147796,"5,565,866",4902
4902,2010,West Midlands,E12000005,5,2010-02-05,1097,-3.222313346,9.623932866,"5,565,866",4903
4903,2010,West Midlands,E12000005,6,2010-02-12,1024,-3.151944315,5.906648997,"5,565,866",4904
4904,2010,West Midlands,E12000005,7,2010-02-19,1029,-2.168734945,6.41181418,"5,565,866",4905
4905,2010,West Midlands,E12000005,8,2010-02-26,1020,-2.989805162,9.563204102,"5,565,866",4906
4906,2010,West Midlands,E12000005,9,2010-03-05,1060,-4.203859142,9.020270973,"5,565,866",4907
4907,2010,West Midlands,E12000005,10,2010-03-12,941,-6.539109477,8.728431685,"5,565,866",4908
4943,2010,West Midlands,E12000005,46,2010-11-19,972,-1.93472257,10.54395486,"5,565,866",4944
4944,2010,West Midlands,E12000005,47,2010-11-26,919,-4.660808006,7.032729666,"5,565,866",4945
4945,2010,West Midlands,E12000005,48,2010-12-03,1016,-9.978591033,1.737136178,"5,565,866",4946
4946,2010,West Midlands,E12000005,49,2010-12-10,1114,-9.860948589,6.920329927,"5,565,866",4947
4947,2010,West Midlands,E12000005,50,2010-12-17,1121,-4.701979818,7.529771298,"5,565,866",4948
4948,2010,West Midlands,E12000005,51,2010-12-24,1159,-12.35969657,-0.139633895,"5,565,866",4949
4950,2010,East,E12000006,1,2010-01-08,1412,-6.642403566,2.8709108,"5,807,402",4951
4951,2010,East,E12000006,2,2010-01-15,1263,-5.639887454,4.954917344,"5,807,402",4952
4952,2010,East,E12000006,3,2010-01-22,1174,0.681507999,7.98517199,"5,807,402",4953
4953,2010,East,E12000006,4,2010-01-29,1143,-3.249492284,6.732818806,"5,807,402",4954
4954,2010,East,E12000006,5,2010-02-05,1156,-3.375434099,9.758378603,"5,807,402",4955
4955,2010,East,E12000006,6,2010-02-12,1032,-1.793405281,7.121917191,"5,807,402",4956
4956,2010,East,E12000006,7,2010-02-19,1099,-3.250276957,6.296349931,"5,807,402",4957
4957,2010,East,E12000006,8,2010-02-26,1149,-2.930442709,9.285941396,"5,807,402",4958
4958,2010,East,E12000006,9,2010-03-05,1064,-4.07604162,9.916901991,"5,807,402",4959
4959,2010,East,E12000006,10,2010-03-12,1074,-5.106871547,8.005569297,"5,807,402",4960
4995,2010,East,E12000006,46,2010-11-19,942,-1.891641048,9.948691995,"5,807,402",4996
4996,2010,East,E12000006,47,2010-11-26,985,-2.060676151,7.759698489,"5,807,402",4997
4997,2010,East,E12000006,48,2010-12-03,994,-5.747552358,2.31850123,"5,807,402",4998
4998,2010,East,E12000006,49,2010-12-10,1140,-6.541622435,6.541846968,"5,807,402",4999
4999,2010,East,E12000006,50,2010-12-17,1114,-4.60751473,8.228593272,"5,807,402",5000
5000,2010,East,E12000006,51,2010-12-24,1233,-10.35850164,2.163270115,"5,807,402",5001
5002,2010,London,E12000007,1,2010-01-08,1226,-6.123102875,4.929462358,"8,061,495",5003
5003,2010,London,E12000007,2,2010-01-15,1262,-4.012161934,6.073415736,"8,061,495",5004
5004,2010,London,E12000007,3,2010-01-22,1186,0.765648399,9.252967115,"8,061,495",5005
5005,2010,London,E12000007,4,2010-01-29,1093,-2.993728914,7.255038464,"8,061,495",5006
5006,2010,London,E12000007,5,2010-02-05,1035,-3.235287157,11.55759676,"8,061,495",5007
5007,2010,London,E12000007,6,2010-02-12,1049,-1.130195032,7.504313866,"8,061,495",5008
5008,2010,London,E12000007,7,2010-02-19,1031,-2.269614315,8.50919801,"8,061,495",5009
5009,2010,London,E12000007,8,2010-02-26,983,-2.499008705,10.70678237,"8,061,495",5010
5010,2010,London,E12000007,9,2010-03-05,917,-3.532878099,10.62740921,"8,061,495",5011
5011,2010,London,E12000007,10,2010-03-12,960,-3.203145625,8.851960856,"8,061,495",5012
5047,2010,London,E12000007,46,2010-11-19,889,-0.897862366,11.25535074,"8,061,495",5048
5048,2010,London,E12000007,47,2010-11-26,883,-3.001616434,8.087479323,"8,061,495",5049
5049,2010,London,E12000007,48,2010-12-03,808,-5.567508188,3.526940142,"8,061,495",5050
5050,2010,London,E12000007,49,2010-12-10,1107,-5.54901187,6.979575133,"8,061,495",5051
5051,2010,London,E12000007,50,2010-12-17,1015,-4.197598418,8.354717235,"8,061,495",5052
5052,2010,London,E12000007,51,2010-12-24,1149,-8.582014021,2.170602425,"8,061,495",5053
5054,2010,South East,E12000008,1,2010-01-08,1904,-8.118716189,4.549843248,"8,577,771",5055
5055,2010,South East,E12000008,2,2010-01-15,1981,-5.239405699,5.770493851,"8,577,771",5056
5056,2010,South East,E12000008,3,2010-01-22,1877,0.296089544,8.947164624,"8,577,771",5057
5057,2010,South East,E12000008,4,2010-01-29,1856,-3.533599797,6.945240005,"8,577,771",5058
5058,2010,South East,E12000008,5,2010-02-05,1576,-4.420966439,10.64117278,"8,577,771",5059
5059,2010,South East,E12000008,6,2010-02-12,1547,-2.147225343,7.667261015,"8,577,771",5060
5060,2010,South East,E12000008,7,2010-02-19,1570,-2.319987792,7.316055463,"8,577,771",5061
5061,2010,South East,E12000008,8,2010-02-26,1594,-3.251182369,10.20599149,"8,577,771",5062
5062,2010,South East,E12000008,9,2010-03-05,1580,-4.788218361,9.781558202,"8,577,771",5063
5063,2010,South East,E12000008,10,2010-03-12,1457,-4.561384941,8.769954728,"8,577,771",5064
5099,2010,South East,E12000008,46,2010-11-19,1452,-1.88288287,10.93237652,"8,577,771",5100
5100,2010,South East,E12000008,47,2010-11-26,1440,-3.961601189,7.848040648,"8,577,771",5101
5101,2010,South East,E12000008,48,2010-12-03,1293,-7.087238627,3.834538232,"8,577,771",5102
5102,2010,South East,E12000008,49,2010-12-10,1866,-7.197428459,6.392344182,"8,577,771",5103
5103,2010,South East,E12000008,50,2010-12-17,1701,-4.949096723,7.265656187,"8,577,771",5104
5104,2010,South East,E12000008,51,2010-12-24,1717,-10.35726167,1.498627326,"8,577,771",5105
5106,2010,South West,E12000009,1,2010-01-08,1395,-7.674429478,5.074822733,"5,261,270",5107
5107,2010,South West,E12000009,2,2010-01-15,1354,-5.402224764,8.498374217,"5,261,270",5108
5108,2010,South West,E12000009,3,2010-01-22,1294,0.215206122,10.01640417,"5,261,270",5109
5109,2010,South West,E12000009,4,2010-01-29,1150,-3.270172446,7.829317416,"5,261,270",5110
5110,2010,South West,E12000009,5,2010-02-05,1147,-4.109164381,9.960537043,"5,261,270",5111
5111,2010,South West,E12000009,6,2010-02-12,1070,-3.013847766,8.265065609,"5,261,270",5112
5112,2010,South West,E12000009,7,2010-02-19,1069,-0.970081526,6.981911395,"5,261,270",5113
5113,2010,South West,E12000009,8,2010-02-26,1098,-2.289673488,9.79293896,"5,261,270",5114
5114,2010,South West,E12000009,9,2010-03-05,1041,-3.909839323,9.743644261,"5,261,270",5115
5115,2010,South West,E12000009,10,2010-03-12,1042,-4.017128902,9.589823746,"5,261,270",5116
5151,2010,South West,E12000009,46,2010-11-19,1010,-0.411432144,11.16985359,"5,261,270",5152
5152,2010,South West,E12000009,47,2010-11-26,987,-3.23710279,9.154354774,"5,261,270",5153
5153,2010,South West,E12000009,48,2010-12-03,1003,-7.003919364,4.035012896,"5,261,270",5154
5154,2010,South West,E12000009,49,2010-12-10,1170,-6.452390587,7.22190498,"5,261,270",5155
5155,2010,South West,E12000009,50,2010-12-17,1143,-3.696748611,7.447584951,"5,261,270",5156
5156,2010,South West,E12000009,51,2010-12-24,1157,-8.125823307,1.435275323,"5,261,270",5157
5158,2010,Wales,W92000004,1,2010-01-08,879,-10.00315109,3.538331419,"3,049,971",5159
5159,2010,Wales,W92000004,2,2010-01-15,758,-6.704101915,7.829851265,"3,049,971",5160
5160,2010,Wales,W92000004,3,2010-01-22,774,0.244748206,8.754334366,"3,049,971",5161
5161,2010,Wales,W92000004,4,2010-01-29,663,-1.68140896,7.763902131,"3,049,971",5162
5162,2010,Wales,W92000004,5,2010-02-05,688,-3.488508836,9.148361133,"3,049,971",5163
5163,2010,Wales,W92000004,6,2010-02-12,622,-4.204375603,8.509345031,"3,049,971",5164
5164,2010,Wales,W92000004,7,2010-02-19,636,-3.540265207,6.213203783,"3,049,971",5165
5165,2010,Wales,W92000004,8,2010-02-26,665,-2.956164721,9.074337177,"3,049,971",5166
5166,2010,Wales,W92000004,9,2010-03-05,623,-4.332240986,8.162568054,"3,049,971",5167
5167,2010,Wales,W92000004,10,2010-03-12,607,-5.565177847,8.885805404,"3,049,971",5168
5203,2010,Wales,W92000004,46,2010-11-19,597,-1.453990513,9.828261885,"3,049,971",5204
5204,2010,Wales,W92000004,47,2010-11-26,605,-3.710309311,7.160663327,"3,049,971",5205
5205,2010,Wales,W92000004,48,2010-12-03,651,-9.397873088,2.968568555,"3,049,971",5206
5206,2010,Wales,W92000004,49,2010-12-10,695,-7.440589492,6.491239271,"3,049,971",5207
5207,2010,Wales,W92000004,50,2010-12-17,690,-4.096472476,7.057455297,"3,049,971",5208
5208,2010,Wales,W92000004,51,2010-12-24,751,-10.34028862,0.573784123,"3,049,971",5209
4170,2011,North East,E12000001,1,2011-01-07,616,-6.931906523,4.327315056,"2,596,441",4171
4171,2011,North East,E12000001,2,2011-01-14,654,-5.050599148,10.23004065,"2,596,441",4172
4172,2011,North East,E12000001,3,2011-01-21,584,-5.075805928,10.51139009,"2,596,441",4173
4173,2011,North East,E12000001,4,2011-01-28,537,-3.635039211,8.288460782,"2,596,441",4174
4174,2011,North East,E12000001,5,2011-02-04,556,-5.329858453,10.79617474,"2,596,441",4175
4175,2011,North East,E12000001,6,2011-02-11,526,-1.302185229,9.466537686,"2,596,441",4176
4176,2011,North East,E12000001,7,2011-02-18,551,-1.896797666,8.197187353,"2,596,441",4177
4177,2011,North East,E12000001,8,2011-02-25,575,0.271728836,11.61766834,"2,596,441",4178
4178,2011,North East,E12000001,9,2011-03-04,498,-3.092897418,9.465281025,"2,596,441",4179
4179,2011,North East,E12000001,10,2011-03-11,526,-2.869663827,8.267103115,"2,596,441",4180
4215,2011,North East,E12000001,46,2011-11-18,495,4.758229881,12.80295012,"2,596,441",4216
4216,2011,North East,E12000001,47,2011-11-25,462,2.252221497,12.19952666,"2,596,441",4217
4217,2011,North East,E12000001,48,2011-12-02,496,-0.152391949,12.48166179,"2,596,441",4218
4218,2011,North East,E12000001,49,2011-12-09,529,-0.640122625,9.543828976,"2,596,441",4219
4219,2011,North East,E12000001,50,2011-12-16,543,-2.744046393,6.99264815,"2,596,441",4220
4220,2011,North East,E12000001,51,2011-12-23,620,-2.809552756,10.93501572,"2,596,441",4221
4221,2011,North East,E12000001,52,2011-12-30,443,0.218879108,12.00697065,"2,596,441",4222
4222,2011,North West,E12000002,1,2011-01-07,1662,-5.040570101,4.942213209,"7,055,961",4223
4223,2011,North West,E12000002,2,2011-01-14,1797,-2.20788748,10.28208024,"7,055,961",4224
4224,2011,North West,E12000002,3,2011-01-21,1555,-5.20231648,10.75293113,"7,055,961",4225
4225,2011,North West,E12000002,4,2011-01-28,1429,-4.166078209,7.55536721,"7,055,961",4226
4226,2011,North West,E12000002,5,2011-02-04,1366,-6.339681481,10.64108099,"7,055,961",4227
4227,2011,North West,E12000002,6,2011-02-11,1359,0.173355249,10.28509175,"7,055,961",4228
4228,2011,North West,E12000002,7,2011-02-18,1343,-0.54131369,8.352967349,"7,055,961",4229
4229,2011,North West,E12000002,8,2011-02-25,1366,1.278610799,11.51172034,"7,055,961",4230
4230,2011,North West,E12000002,9,2011-03-04,1329,-3.499784019,8.690618965,"7,055,961",4231
4231,2011,North West,E12000002,10,2011-03-11,1295,-2.870516583,8.90902013,"7,055,961",4232
4267,2011,North West,E12000002,46,2011-11-18,1310,3.560344882,13.29563941,"7,055,961",4268
4268,2011,North West,E12000002,47,2011-11-25,1238,2.411727676,12.40966117,"7,055,961",4269
4269,2011,North West,E12000002,48,2011-12-02,1229,0.384552098,12.56400362,"7,055,961",4270
4270,2011,North West,E12000002,49,2011-12-09,1360,0.52256315,10.64803493,"7,055,961",4271
4271,2011,North West,E12000002,50,2011-12-16,1449,-1.525952093,8.338637192,"7,055,961",4272
4272,2011,North West,E12000002,51,2011-12-23,1518,-2.412082825,11.07162429,"7,055,961",4273
4273,2011,North West,E12000002,52,2011-12-30,1250,2.521275416,11.79190652,"7,055,961",4274
4274,2011,Yorkshire and The Humber,E12000003,1,2011-01-07,1351,-3.862061047,5.434785376,"5,288,212",4275
4275,2011,Yorkshire and The Humber,E12000003,2,2011-01-14,1268,-1.284448374,11.72499158,"5,288,212",4276
4276,2011,Yorkshire and The Humber,E12000003,3,2011-01-21,1095,-5.091344366,11.69736019,"5,288,212",4277
4277,2011,Yorkshire and The Humber,E12000003,4,2011-01-28,1091,-3.747117267,8.70677976,"5,288,212",4278
4278,2011,Yorkshire and The Humber,E12000003,5,2011-02-04,972,-4.791038201,12.10130914,"5,288,212",4279
4279,2011,Yorkshire and The Humber,E12000003,6,2011-02-11,997,0.266341079,11.856998,"5,288,212",4280
4280,2011,Yorkshire and The Humber,E12000003,7,2011-02-18,992,-0.649913293,9.27707175,"5,288,212",4281
4281,2011,Yorkshire and The Humber,E12000003,8,2011-02-25,941,0.72224305,12.45380084,"5,288,212",4282
4282,2011,Yorkshire and The Humber,E12000003,9,2011-03-04,864,-2.142742042,9.399545089,"5,288,212",4283
4283,2011,Yorkshire and The Humber,E12000003,10,2011-03-11,970,-2.925001401,10.38382574,"5,288,212",4284
4319,2011,Yorkshire and The Humber,E12000003,46,2011-11-18,910,4.756271146,13.63816882,"5,288,212",4320
4320,2011,Yorkshire and The Humber,E12000003,47,2011-11-25,907,1.970026473,12.62967189,"5,288,212",4321
4321,2011,Yorkshire and The Humber,E12000003,48,2011-12-02,949,-0.191189188,12.87856968,"5,288,212",4322
4322,2011,Yorkshire and The Humber,E12000003,49,2011-12-09,1013,0.141476834,10.6835293,"5,288,212",4323
4323,2011,Yorkshire and The Humber,E12000003,50,2011-12-16,1029,-2.288032656,8.496974752,"5,288,212",4324
4324,2011,Yorkshire and The Humber,E12000003,51,2011-12-23,1080,-2.938091115,11.81681677,"5,288,212",4325
4325,2011,Yorkshire and The Humber,E12000003,52,2011-12-30,891,1.176244137,12.64688684,"5,288,212",4326
4326,2011,East Midlands,E12000004,1,2011-01-07,1135,-2.796880966,7.887740206,"4,537,448",4327
4327,2011,East Midlands,E12000004,2,2011-01-14,1158,-1.178710211,12.74528863,"4,537,448",4328
4328,2011,East Midlands,E12000004,3,2011-01-21,989,-4.31894813,12.4717395,"4,537,448",4329
4329,2011,East Midlands,E12000004,4,2011-01-28,931,-3.35906893,8.556545676,"4,537,448",4330
4330,2011,East Midlands,E12000004,5,2011-02-04,877,-4.543136037,12.65683846,"4,537,448",4331
4331,2011,East Midlands,E12000004,6,2011-02-11,827,-0.610475162,12.67735648,"4,537,448",4332
4332,2011,East Midlands,E12000004,7,2011-02-18,843,0.385347181,10.46875879,"4,537,448",4333
4333,2011,East Midlands,E12000004,8,2011-02-25,756,1.6143683,13.55845201,"4,537,448",4334
4334,2011,East Midlands,E12000004,9,2011-03-04,789,0.681325357,9.629269357,"4,537,448",4335
4335,2011,East Midlands,E12000004,10,2011-03-11,815,-3.300763289,12.79575096,"4,537,448",4336
4371,2011,East Midlands,E12000004,46,2011-11-18,768,3.941341052,13.89582533,"4,537,448",4372
4372,2011,East Midlands,E12000004,47,2011-11-25,787,1.210217031,12.67477981,"4,537,448",4373
4373,2011,East Midlands,E12000004,48,2011-12-02,745,0.019195791,13.09427939,"4,537,448",4374
4374,2011,East Midlands,E12000004,49,2011-12-09,827,0.665038315,11.79658353,"4,537,448",4375
4375,2011,East Midlands,E12000004,50,2011-12-16,849,-1.300070205,10.14079435,"4,537,448",4376
4376,2011,East Midlands,E12000004,51,2011-12-23,949,-2.621934514,12.16214972,"4,537,448",4377
4377,2011,East Midlands,E12000004,52,2011-12-30,709,1.655458464,12.95957721,"4,537,448",4378
4378,2011,West Midlands,E12000005,1,2011-01-07,1264,-3.499675744,7.51812672,"5,608,667",4379
4379,2011,West Midlands,E12000005,2,2011-01-14,1390,-0.99995656,12.31145304,"5,608,667",4380
4380,2011,West Midlands,E12000005,3,2011-01-21,1193,-4.52418124,11.91925483,"5,608,667",4381
4381,2011,West Midlands,E12000005,4,2011-01-28,986,-3.848398697,7.803365287,"5,608,667",4382
4382,2011,West Midlands,E12000005,5,2011-02-04,1066,-6.65899221,11.95903851,"5,608,667",4383
4383,2011,West Midlands,E12000005,6,2011-02-11,1062,-1.400600093,12.16461475,"5,608,667",4384
4384,2011,West Midlands,E12000005,7,2011-02-18,974,0.074076575,10.32271807,"5,608,667",4385
4385,2011,West Midlands,E12000005,8,2011-02-25,961,2.401722484,12.91170109,"5,608,667",4386
4386,2011,West Midlands,E12000005,9,2011-03-04,957,-1.518831775,9.449084242,"5,608,667",4387
4387,2011,West Midlands,E12000005,10,2011-03-11,964,-4.195652496,11.86976869,"5,608,667",4388
4423,2011,West Midlands,E12000005,46,2011-11-18,970,4.068990643,14.94933577,"5,608,667",4424
4424,2011,West Midlands,E12000005,47,2011-11-25,907,0.835122361,12.95688237,"5,608,667",4425
4425,2011,West Midlands,E12000005,48,2011-12-02,991,-0.236254908,12.97709395,"5,608,667",4426
4426,2011,West Midlands,E12000005,49,2011-12-09,940,1.134089655,12.05438485,"5,608,667",4427
4427,2011,West Midlands,E12000005,50,2011-12-16,1068,-1.192404051,10.07930451,"5,608,667",4428
4428,2011,West Midlands,E12000005,51,2011-12-23,1120,-1.417906457,12.51802178,"5,608,667",4429
4429,2011,West Midlands,E12000005,52,2011-12-30,846,2.041133767,12.40268578,"5,608,667",4430
4430,2011,East,E12000006,1,2011-01-07,1323,-0.909367306,9.499425295,"5,862,418",4431
4431,2011,East,E12000006,2,2011-01-14,1282,-1.416047263,13.10788611,"5,862,418",4432
4432,2011,East,E12000006,3,2011-01-21,1146,-0.506587549,12.78822996,"5,862,418",4433
4433,2011,East,E12000006,4,2011-01-28,1085,-1.440426811,8.2960023,"5,862,418",4434
4434,2011,East,E12000006,5,2011-02-04,1120,-3.198655422,12.16162524,"5,862,418",4435
4435,2011,East,E12000006,6,2011-02-11,1032,-1.22354348,13.11683835,"5,862,418",4436
4436,2011,East,E12000006,7,2011-02-18,986,1.775011363,10.85450166,"5,862,418",4437
4437,2011,East,E12000006,8,2011-02-25,947,2.172247464,14.48997521,"5,862,418",4438
4438,2011,East,E12000006,9,2011-03-04,991,0.602803018,9.203091103,"5,862,418",4439
4439,2011,East,E12000006,10,2011-03-11,971,-3.772760693,13.28538618,"5,862,418",4440
4475,2011,East,E12000006,46,2011-11-18,984,2.447362904,15.09532491,"5,862,418",4476
4476,2011,East,E12000006,47,2011-11-25,938,0.766040968,13.01909526,"5,862,418",4477
4477,2011,East,E12000006,48,2011-12-02,990,-1.158590396,13.31984122,"5,862,418",4478
4478,2011,East,E12000006,49,2011-12-09,1015,0.962527263,12.39518279,"5,862,418",4479
4479,2011,East,E12000006,50,2011-12-16,1080,-1.446922088,11.4505963,"5,862,418",4480
4480,2011,East,E12000006,51,2011-12-23,1213,-3.259916182,11.57497897,"5,862,418",4481
4481,2011,East,E12000006,52,2011-12-30,881,1.890977498,13.11096152,"5,862,418",4482
4482,2011,London,E12000007,1,2011-01-07,1188,-0.98182284,10.43219793,"8,204,407",4483
4483,2011,London,E12000007,2,2011-01-14,1267,-1.20942901,13.01941748,"8,204,407",4484
4484,2011,London,E12000007,3,2011-01-21,1067,-0.508129861,12.54498895,"8,204,407",4485
4485,2011,London,E12000007,4,2011-01-28,1020,-0.505420395,8.37790458,"8,204,407",4486
4486,2011,London,E12000007,5,2011-02-04,943,-2.631484072,12.01305135,"8,204,407",4487
4487,2011,London,E12000007,6,2011-02-11,1010,-0.316250306,12.66636084,"8,204,407",4488
4488,2011,London,E12000007,7,2011-02-18,927,2.848038557,11.38757737,"8,204,407",4489
4489,2011,London,E12000007,8,2011-02-25,873,2.06636298,14.78270069,"8,204,407",4490
4490,2011,London,E12000007,9,2011-03-04,900,0.186614346,9.806428836,"8,204,407",4491
4491,2011,London,E12000007,10,2011-03-11,946,-2.914087146,12.89793712,"8,204,407",4492
4527,2011,London,E12000007,46,2011-11-18,859,4.656847855,16.02001346,"8,204,407",4528
4528,2011,London,E12000007,47,2011-11-25,878,2.275451583,13.86972235,"8,204,407",4529
4529,2011,London,E12000007,48,2011-12-02,845,-0.458452238,13.79888096,"8,204,407",4530
4530,2011,London,E12000007,49,2011-12-09,995,1.999109351,12.86057522,"8,204,407",4531
4531,2011,London,E12000007,50,2011-12-16,1022,-1.223557113,12.10507036,"8,204,407",4532
4532,2011,London,E12000007,51,2011-12-23,1061,-2.473829748,12.64335984,"8,204,407",4533
4533,2011,London,E12000007,52,2011-12-30,844,2.441775261,12.73032163,"8,204,407",4534
